,Resample,RMSLE,beta,d_I,p,c,d_T,r,k_T,K,U_0,I_0,V_0,T_0
252,253.0,1.1348430156320284,6.163166080532887e-05,3.965864910389355e-07,1.0,16.73631251805292,0.0543529727794832,0.2903461099288691,10.00000000745058,1.5576560067951355e-07,1000000.0,0.0,25.0,337982.6666666667
253,254.0,1.0580734097143427,5.8743593379324724e-05,4.055383383876757e-07,1.0,17.158396227216343,0.0005803245108785271,0.22904372570124565,10.00000025331974,1.395413293106074e-07,1000000.0,0.0,25.0,436945.3333333333
254,255.0,1.1666110291727136,6.23923742357067e-05,4.196930279498642e-07,1.0,17.27811005651484,0.00010004322603268667,0.21553823884693202,10.000005714595318,1.8156665841629303e-07,1000000.0,0.0,25.0,436945.3333333333
255,256.0,1.0824225070352016,3.372610576295587e-05,4.6803951970315964e-07,1.0,7.7374875371491925,0.00010000063950965643,0.19750001265108352,85.07398142665625,8.743643103385074e-11,1000000.0,0.0,25.0,616873.3333333334
256,257.0,1.103384189574221,5.095130547714217e-05,4.431534795564047e-07,1.0,13.53883170662391,0.0001014114416661438,0.20608218686508195,70.05972867459059,6.659826311481158e-09,1000000.0,0.0,25.0,576390.6666666666
257,258.0,1.0934631328343916,6.123852870316295e-05,3.385051981627318e-07,1.0,17.759818456737072,0.05938929492478562,0.31910555048511213,10.000087589025497,1.3391989699811384e-07,1000000.0,0.0,25.0,337982.6666666667
258,259.0,1.1096115036457843,4.648651614778877e-05,4.7042101792623146e-07,1.0,13.081928116834355,0.04291941987629261,0.28630831087347985,10.00000312179327,1.8393488036049844e-07,1000000.0,0.0,25.0,297500.0
259,260.0,1.0499533149004219,4.097165267415353e-05,5.062135339423438e-07,1.0,10.445386981137396,0.00010000033213092285,0.21002268262344614,13.17420681566,1.5569161579086346e-07,1000000.0,0.0,25.0,436945.3333333333
260,261.0,1.0721173357905565,4.965428485708008e-05,4.3989339103652414e-07,1.0,13.482506044609572,0.00010000107300961458,0.22202979669386735,10.000009380280972,1.49144614733967e-07,1000000.0,0.0,25.0,436945.3333333333
261,262.0,1.1190242254854965,4.584234441771853e-05,4.829512798262868e-07,1.0,11.260649942791403,0.00010001505215001538,0.19818037419315715,21.285343177616596,2.4319218315209385e-07,1000000.0,0.0,25.0,477428.0
262,263.0,1.1095956935482545,5.234620267426064e-05,3.8639947377375476e-07,1.0,14.265281127839302,0.08668798652394516,0.3187760797160095,10.000247493386269,1.5965324976338808e-07,1000000.0,0.0,25.0,337982.6666666667
263,264.0,1.096877135299365,5.1701886014108386e-05,4.521645014190869e-07,1.0,13.848602350783956,0.00010010873295562828,0.2035162825994803,10.00000487267971,1.715303713778268e-07,1000000.0,0.0,25.0,477428.0
264,265.0,1.1524139899974626,4.3687101082002554e-05,4.120409911668161e-07,1.0,12.218997070190355,0.011988794398227864,0.22638335610704274,10.000047639012337,1.4822823805573293e-07,1000000.0,0.0,25.0,477428.0
265,266.0,1.2469478184053555,4.242934923325805e-05,5.148863234540041e-07,1.0,11.784981029661523,0.0001001781515709288,0.18364091963105977,31.320906475186348,8.681254951773391e-08,1000000.0,0.0,25.0,576390.6666666666
266,267.0,1.1719312274489424,3.2790863006403254e-05,5.000592106366839e-07,1.0,8.390890880575348,0.00010009944609246091,0.21764712439262723,10.000112548470497,1.21920279616341e-07,1000000.0,0.0,25.0,436945.3333333333
267,268.0,1.1396817983306045,3.6250770523904575e-05,4.847600322399677e-07,1.0,9.902752131895397,0.031389498285132156,0.2706899561196323,10.000000342726707,1.2749847299386654e-07,1000000.0,0.0,25.0,337982.6666666667
268,269.0,1.3006889864963622,4.256419723269419e-05,4.621204053310607e-07,1.0,12.326913454647915,0.00010000505181212427,0.18458009441805956,131.68845795840025,5.788340251853879e-11,1000000.0,0.0,25.0,715836.0
269,270.0,1.2133181722776802,5.009794159994604e-05,4.3099436625789345e-07,1.0,13.882602278762455,0.00010000165722678922,0.21618365674424922,104.88448534160852,1.6628370707282014e-10,1000000.0,0.0,25.0,576390.6666666666
270,271.0,1.1749378935322674,3.953036247611723e-05,5.494727318487675e-07,1.0,9.992609770206528,0.00010000081772326697,0.17095431824967733,59.4264710098505,2.7939378498346426e-10,1000000.0,0.0,25.0,616873.3333333334
271,272.0,1.1725164398122945,5.239492992722956e-05,3.968954388353042e-07,1.0,14.260824553025238,0.00010000276864041702,0.20945299440088405,32.990980580449104,9.328064152167319e-08,1000000.0,0.0,25.0,576390.6666666666
272,273.0,1.2677034068292243,4.328215361794617e-05,4.309906788617612e-07,1.0,10.899291043620842,0.00010000059697701236,0.19407163440750708,59.535583309829235,1.4761275971607264e-07,1000000.0,0.0,25.0,616873.3333333334
273,274.0,1.1658804138545462,4.0796296274429876e-05,4.931002476695983e-07,1.0,10.657396621528761,0.00010011475921184454,0.17990034217687878,46.4765216037631,1.073562330958282e-07,1000000.0,0.0,25.0,616873.3333333334
274,275.0,1.1434421728503363,1.329094167630375e-05,2.5357938342344128e-06,1.0,1.6481806726522166,0.0806039153552423,0.3072268312692614,10.000000014901161,1.7434575712634855e-07,1000000.0,0.0,25.0,378465.3333333333
275,276.0,1.1840167817361948,4.380025970314038e-05,4.2987532768431016e-07,1.0,11.006082860321179,0.06326367051536708,0.29562657842857476,10.000000447034836,1.3827211390607196e-07,1000000.0,0.0,25.0,337982.6666666667
276,277.0,1.1725451045130084,3.542386844133422e-05,4.154387720542346e-07,1.0,8.931338339696147,0.00010000019080602662,0.22940467120515962,195.67996409535408,5.870421835950769e-11,1000000.0,0.0,25.0,616873.3333333334
277,278.0,0.9774342067791125,5.66548822938387e-05,3.769306500184388e-07,1.0,15.779941746774888,0.018579863957436604,0.23849619382721698,13.753739528357983,1.6417395339896767e-07,1000000.0,0.0,25.0,477428.0
278,279.0,1.0952896763789992,5.472060573113846e-05,4.361958552835164e-07,1.0,15.2071059240535,0.005900744243468425,0.2414006438741083,10.000001013278961,1.624143635483048e-07,1000000.0,0.0,25.0,378465.3333333333
279,280.0,1.152943276372311,1.724678964291974e-05,4.75469821624589e-06,1.0,1.342874008297379,0.028857389309943193,0.24694577387565886,10.000000037252903,2.390053181916291e-07,1000000.0,0.0,25.0,378465.3333333333
280,281.0,1.201719649694037,6.236183925949299e-05,4.0848800845636536e-07,1.0,16.023735253425272,0.00010004502546051564,0.20541859555887498,10.000006906688213,1.9127417778464135e-07,1000000.0,0.0,25.0,477428.0
281,282.0,1.0531429596597193,5.295208849081142e-05,4.685783339483272e-07,1.0,14.416137148984845,0.00010000009628646778,0.20125252677240013,91.0876699835062,1.5362205546648705e-08,1000000.0,0.0,25.0,576390.6666666666
282,283.0,1.1466899714475225,4.629381393971827e-05,3.915404884818888e-07,1.0,11.964494340797714,0.09141975352320114,0.32368374630261343,10.000050663948059,1.4641111060817712e-07,1000000.0,0.0,25.0,337982.6666666667
283,284.0,1.088221643943179,6.560902607565593e-05,4.847110855404842e-07,1.0,19.825064059135514,0.00010131634024596048,0.2047346936168708,10.000419989228249,1.8484958060487912e-07,1000000.0,0.0,25.0,436945.3333333333
284,285.0,1.1027790358736071,2.6408156981163158e-05,4.668183320997749e-07,1.0,5.091084338782615,0.0001001210346462389,0.18891693948185662,16.62865661084652,9.286271828203087e-07,1000000.0,0.0,25.0,517910.6666666667
285,286.0,1.1776689096289827,3.4728099937097873e-05,5.20219100812446e-07,1.0,8.754030642184283,0.00010000012997080088,0.19070145531298266,132.22599279880524,3.935884302800957e-11,1000000.0,0.0,25.0,616873.3333333334
286,287.0,1.2182122142522516,3.605237561398464e-05,4.620886477260853e-07,1.0,9.126704231132841,0.00010000112919328341,0.18498031846491614,22.695536769926548,1.238424428523269e-07,1000000.0,0.0,25.0,616873.3333333334
287,288.0,1.0462960896541258,5.42952714081356e-05,3.5139079349308296e-07,1.0,16.1211802702702,0.0003226873979008671,0.22796434511732144,12.437480553984642,1.451428724979844e-07,1000000.0,0.0,25.0,517910.6666666667
288,289.0,0.9638908458218544,5.58052485928501e-05,4.111313443821071e-07,1.0,14.537012032352187,0.00010501397213669161,0.22370153636701673,10.000280983746052,1.6664088197309917e-07,1000000.0,0.0,25.0,436945.3333333333
289,290.0,1.0622460984177555,6.314707096456712e-05,3.8172991869203903e-07,1.0,16.129578150596885,0.02885257162950572,0.23287196702671054,12.345419503748417,1.9621214619783528e-07,1000000.0,0.0,25.0,477428.0
290,291.0,1.07995176679785,3.9802391586073906e-05,4.6828704067775577e-07,1.0,10.82403467376588,0.022539273249690295,0.22257850203736496,11.1197345033288,1.321209955087966e-07,1000000.0,0.0,25.0,477428.0
291,292.0,1.1723261636786795,4.678758320563405e-05,5.205801357502181e-07,1.0,12.606783691632728,0.00010012563711081501,0.17825456999207034,10.000052966177464,2.1974162656396534e-07,1000000.0,0.0,25.0,517910.6666666667
292,293.0,1.1193730414038765,5.222104060426993e-05,3.6497047003268925e-07,1.0,14.828168526620658,0.07580506376157525,0.3389911704634727,10.000036619603634,1.445088603654833e-07,1000000.0,0.0,25.0,297500.0
293,294.0,1.1226222330790305,3.783297871800718e-05,4.753262994885594e-07,1.0,9.59058049413428,0.013999705053923894,0.24146440536688374,10.000639848411083,1.898766165969875e-07,1000000.0,0.0,25.0,378465.3333333333
294,295.0,1.041075480644118,5.5394530455026684e-05,3.781428180133517e-07,1.0,14.527278882661442,0.004019929778858233,0.22810656097443172,24.372014589607716,1.0080477784809748e-07,1000000.0,0.0,25.0,517910.6666666667
295,296.0,1.1110832117283855,4.1381796920911154e-05,4.682350151503421e-07,1.0,10.428019457899211,0.00010000063907267265,0.18403149367270544,37.698058389127254,8.407657297609017e-08,1000000.0,0.0,25.0,616873.3333333334
296,297.0,1.0633865020039615,5.8827738119808246e-05,3.4533426234411294e-07,1.0,16.094883856307277,0.07481254743304627,0.3263495957106599,10.000000081956387,1.3087503149103224e-07,1000000.0,0.0,25.0,337982.6666666667
297,298.0,0.9987512873215884,4.399053024765068e-05,4.7041954670698044e-07,1.0,11.280155349702547,0.0001001800273693898,0.21033884366923417,10.000025115907192,2.1973326919695472e-07,1000000.0,0.0,25.0,436945.3333333333
298,299.0,1.1636753017518107,3.4320536441219716e-05,4.96599730859033e-07,1.0,8.096254728937147,0.00010000004628435422,0.1761290337930319,30.552356123924255,1.5441919713801282e-07,1000000.0,0.0,25.0,616873.3333333334
299,300.0,1.1105470326233469,3.662876916613898e-05,5.382470732010443e-07,1.0,8.446243875365212,0.00010000046620484149,0.16606590717748304,42.979955829679966,1.1259545601922428e-07,1000000.0,0.0,25.0,616873.3333333334
