,K,Viral Clearance Time,Total Viral Load,Excess CTL
84,1.519911082952933e-06,9.9,163727.45165043027,24365749.439147267
85,2.0092330025650458e-06,13.700000000000001,114837.39568255379,11528865.985968791
86,2.656087782946684e-06,19.0,51267.76092128441,144308.4454223811
87,3.5111917342151275e-06,19.0,6203.990280587559,90414.17602769722
88,4.641588833612791e-06,14.8,806.0161623724638,3205416.274662195
89,6.135907273413188e-06,9.8,253.792758136739,5164138.982532948
90,8.11130830789689e-06,6.7,132.6674125794688,5282809.301249132
91,1.0722672220103253e-05,5.0,91.15567227038365,5012077.79220082
92,1.4174741629268077e-05,4.2,74.24973563925029,4746446.434017446
93,1.8738174228603867e-05,3.8000000000000003,66.32805978088894,4569551.278212958
94,2.477076355991714e-05,3.6,62.391734938992954,4460652.1868525855
95,3.274549162877732e-05,3.4000000000000004,59.37476220771369,4410607.183253349
96,4.328761281083062e-05,3.4000000000000004,58.82006519959243,4364537.855980426
97,5.72236765935022e-05,3.3000000000000003,57.51048611328358,4352857.941766162
98,7.56463327554629e-05,3.3000000000000003,57.337653929123015,4337805.871705093
99,0.0001,3.3000000000000003,57.239003206673225,4329196.792036291
