,p,Viral Clearance Time,Total Viral Load,Excess CTL
86,29.836472402833405,19.0,2282043.8080096245,1296945.4987588143
87,32.745491628777316,19.0,2364575.9318580665,1431815.6884175679
88,35.938136638046295,19.0,2446106.8938320526,1579071.9761005805
89,39.4420605943766,19.0,2530973.823664448,1740044.4426977728
90,43.287612810830616,19.0,2613659.8905415847,1916172.159893946
91,47.50810162102798,19.0,2691159.738838386,2109017.6372014564
92,52.140082879996896,19.0,2771907.535940434,2320281.3676423593
93,57.223676593502205,19.0,2861156.387592707,2551818.2542791963
94,62.802914418342596,19.0,2950293.2826425424,2805654.651046485
95,68.92612104349702,19.0,3029954.5896081207,3084006.7213016786
96,75.64633275546291,19.0,3102807.3568053455,3389300.8829890247
97,83.02175681319753,19.0,3175179.508106886,3724194.50996553
98,91.11627561154896,19.0,3252078.552354074,4091600.0021159686
