,c_V,Viral Clearance Time,Total Viral Load,Excess CTL
32,1.9630406500402725e-07,19.0,12352529.72627437,4107250.821712536
33,2.1544346900318867e-07,19.0,11826893.081099957,3780364.6420483217
34,2.3644894126454072e-07,19.0,11304308.658742877,3375592.0934556387
35,2.5950242113997374e-07,19.0,10785378.71952535,2976808.6901289304
36,2.848035868435805e-07,19.0,10270472.468464958,2614695.548906179
37,3.125715849688235e-07,18.8,9759913.658065276,6933647.369962039
38,3.4304692863149193e-07,18.3,9254033.872219414,16527108.001115013
39,3.764935806792471e-07,17.8,8753183.236142863,24002548.763091527
40,4.1320124001153343e-07,17.400000000000002,8257732.792345083,27938803.932756163
41,4.534878508128582e-07,16.900000000000002,7768075.491201041,32304315.521410733
42,4.977023564332114e-07,16.5,7284634.882206633,33969776.38229453
43,5.462277217684337e-07,16.0,6807858.457593578,36174465.22540031
44,5.994842503189409e-07,15.5,6338226.405971901,37512210.69834957
45,6.579332246575682e-07,15.100000000000001,5876250.23511756,37058814.50542565
46,7.220809018385472e-07,14.600000000000001,5422471.632483048,37207811.03711008
47,7.924828983539186e-07,14.200000000000001,4977471.432353178,35998429.873647556
48,8.697490026177835e-07,13.700000000000001,4541863.689406781,35379961.7886018
49,9.545484566618346e-07,13.3,4116305.595121564,33734912.20640205
50,1.0476157527896663e-06,12.8,3701492.1731877206,32648422.23763844
51,1.1497569953977357e-06,12.4,3298166.542485048,30789673.467156332
52,1.261856883066021e-06,11.9,2907114.940484277,29445212.687353093
53,1.3848863713938746e-06,11.5,2529178.482501994,27523465.48279271
54,1.519911082952933e-06,11.100000000000001,2165253.052395208,25634781.670524627
55,1.6681005372000591e-06,10.700000000000001,1816313.994296387,23794257.670435555
56,1.8307382802953698e-06,10.3,1483487.3208963436,22012956.67585278
57,2.0092330025650458e-06,9.9,1168304.9087130413,20296730.82792723
58,2.2051307399030456e-06,9.5,873517.5119887795,18641256.05884978
59,2.4201282647943835e-06,9.200000000000001,605217.036391029,16775689.393820662
60,2.656087782946684e-06,8.9,376315.5409939649,14934792.284481734
61,2.9150530628251817e-06,8.6,205474.9767770839,13023575.574408147
62,3.1992671377973847e-06,8.5,100994.3096960981,10725746.596422171
63,3.5111917342151347e-06,8.700000000000001,47918.537116350315,8218200.493604315
64,3.853528593710536e-06,9.1,23344.177443758046,5944524.844310795
65,4.229242874389499e-06,10.200000000000001,11953.48548573276,3745345.753639192
66,4.641588833612782e-06,12.700000000000001,6343.873969850448,1732730.8249136223
67,5.094138014816386e-06,19.0,3295.507028235717,14409.580173261384
68,5.590810182512223e-06,19.0,933.4101238980045,5122.584157901968
69,6.1359072734131755e-06,2.7,46.216420404573945,62766.9940937486
70,6.7341506577508285e-06,1.0,18.29344727218118,27103.874016889524
71,7.390722033525775e-06,0.6000000000000001,11.625948354080593,16472.861465121598
72,8.111308307896873e-06,0.4,8.45065821371552,11511.752503876818
73,8.902150854450392e-06,0.30000000000000004,6.783329369046487,8641.956637683652
74,9.770099572992246e-06,0.2,5.392818618209794,6795.960938826007
75,1.0722672220103253e-05,0.1,4.067710963829288,5507.300231179013
76,1.1768119524349992e-05,0.1,3.9199942200580002,4547.651474670054
77,1.2915496650148827e-05,0.1,3.7738460841831882,3817.5151768866112
78,1.4174741629268077e-05,0.1,3.6307031769858336,3245.4930394802223
79,1.5556761439304724e-05,0.0,2.5,2787.009311827573
80,1.7073526474706923e-05,0.0,2.5,2412.8226960262054
81,1.8738174228603867e-05,0.0,2.5,2102.9182495611253
82,2.0565123083486515e-05,0.0,2.5,1843.034455324674
83,2.2570197196339216e-05,0.0,2.5,1622.9217740637253
84,2.477076355991714e-05,0.0,2.5,1434.6933389815379
85,2.71858824273294e-05,0.0,2.5,1272.8286293487877
86,2.9836472402833404e-05,0.0,2.5,1132.4831398846813
87,3.274549162877732e-05,0.0,2.5,1010.1952967572962
88,3.5938136638046256e-05,0.0,2.5,903.1002780172163
89,3.944206059437664e-05,0.0,2.5,808.9483080272213
90,4.328761281083062e-05,0.0,2.5,725.9891304109128
91,4.750810162102793e-05,0.0,2.5,652.4707751046171
92,5.214008287999695e-05,0.0,2.5,587.2000628906997
93,5.72236765935022e-05,0.0,2.5,529.0372840211029
94,6.28029144183426e-05,0.0,2.5,477.22367454555376
95,6.89261210434971e-05,0.0,2.5,430.8627308463212
96,7.56463327554629e-05,0.0,2.5,389.4103041062597
97,8.302175681319752e-05,0.0,2.5,352.2598753578261
98,9.111627561154906e-05,0.0,2.5,318.8722067253314
99,0.0001,0.0,2.5,288.682616996544
