,c_T,Viral Clearance Time,Total Viral Load,Excess CTL
85,0.005462277217684359,10.0,466853.4027284238,16405766.677576585
86,0.007924828983539186,10.0,464517.0954168796,16420794.148078658
87,0.011497569953977403,10.0,461173.51461479225,16438437.088770049
88,0.016681005372000627,10.0,456416.6814674679,16455724.504694581
89,0.024201282647943932,9.9,449704.73494890897,16752463.51937957
90,0.03511191734215142,9.8,440345.6029804753,17041910.61844738
91,0.05094138014816386,9.700000000000001,427502.23971288814,17299852.695944294
92,0.07390722033525805,9.600000000000001,410251.67332122306,17482528.158165
93,0.10722672220103253,9.4,387719.894872151,17890087.28141019
94,0.15556761439304786,9.200000000000001,359308.59906506236,18175887.406770572
95,0.22570197196339262,9.1,324965.8698035299,17912350.12240476
96,0.3274549162877732,8.9,285395.963694585,18151510.70750518
97,0.47508101621028126,8.700000000000001,242072.33472011142,18953782.42294414
98,0.6892612104349709,8.6,196956.98189933226,20323278.47410812
99,1.0,8.6,152044.65681314544,23016555.651207663
