,c,Viral Clearance Time,Total Viral Load,Excess CTL
29,0.1484968262254465,19.0,4186095.289025197,5.367668329611996e+25
30,0.16297508346206444,19.0,3890926.050947156,1.7674332571129837e+24
31,0.1788649529057435,19.0,3606032.6151601262,6.548913017925734e+22
32,0.19630406500402714,19.0,3333125.782658867,2.785412370594106e+21
33,0.21544346900318845,19.0,3073623.518381776,1.3825089649828043e+20
34,0.23644894126454083,19.0,2828607.9124630443,8.109403172312121e+18
35,0.25950242113997374,19.0,2598801.5181741826,5.669367893440814e+17
36,0.2848035868435802,19.0,2384565.3361677816,4.744302256432374e+16
37,0.3125715849688237,19.0,2185918.490443901,4753892075980530.0
38,0.34304692863149194,19.0,2002577.1375289413,568571695402032.4
39,0.37649358067924693,19.0,1834007.7500104038,80674857308615.6
40,0.41320124001153385,19.0,1679488.4322813011,13468245703788.525
41,0.4534878508128584,19.0,1538171.5617950233,2619788449044.55
42,0.49770235643321115,19.0,1409141.4818636116,587511475163.2583
43,0.5462277217684343,19.0,1291462.801291958,150268721786.6574
44,0.5994842503189411,19.0,1184216.9253909127,43371941330.11877
45,0.6579332246575682,18.8,1086524.8244255749,41951634901.53286
46,0.7220809018385468,17.3,997560.6041106979,89801275184.13585
47,0.7924828983539177,16.0,916577.7551971826,60519005014.936
48,0.8697490026177834,14.8,842874.180156023,35738129858.35728
49,0.9545484566618342,13.700000000000001,775811.799835044,20634281676.907192
50,1.0476157527896652,12.600000000000001,714809.0332553658,12249265119.517115
51,1.149756995397737,11.700000000000001,659339.6174786439,7331972511.899188
52,1.261856883066021,10.9,608922.0003161192,4528418836.429859
53,1.384886371393873,10.200000000000001,563119.0520636855,2889268746.596012
54,1.5199110829529348,9.5,521532.09942208184,1923182336.311373
55,1.6681005372000592,8.9,483800.06034789723,1318024207.1310637
56,1.8307382802953698,8.3,449591.97952932434,937225270.2123272
57,2.0092330025650478,7.800000000000001,418607.4123136013,683220942.6324065
58,2.2051307399030455,7.4,390569.9339781569,509650052.89822847
59,2.4201282647943834,7.1000000000000005,365224.20699172857,388242330.15090543
60,2.656087782946687,6.7,342330.23495298164,306339496.8253161
61,2.9150530628251787,6.5,321665.8705805527,243722134.01918253
62,3.1992671377973845,6.300000000000001,303012.8210355982,198282710.22627315
63,3.5111917342151346,6.1000000000000005,286160.22648771876,164562619.88706097
64,3.8535285937105312,6.1000000000000005,270903.0922848413,136892980.673605
65,4.229242874389499,6.300000000000001,257039.13165924037,113877354.54198025
66,4.641588833612782,6.5,244373.41475205973,95978028.14758381
67,5.09413801481638,6.9,232728.95746133974,80466693.65836804
68,5.590810182512229,7.4,221943.8161523646,67447170.35815394
69,6.135907273413176,7.9,211876.88604934263,56867885.34440859
70,6.7341506577508286,8.4,202409.78365704318,48154656.36850068
71,7.390722033525782,9.0,193445.97672012233,40494722.05207365
72,8.111308307896872,9.600000000000001,184905.67601318777,34073535.336415865
73,8.902150854450392,10.3,176727.11094277346,28329420.184261017
74,9.770099572992256,11.0,168859.7351387325,23467406.647892345
75,10.722672220103243,11.8,161264.80896678512,19074754.845610227
76,11.768119524349991,12.600000000000001,153912.16077409452,15344338.413140327
77,12.91549665014884,13.5,146779.39468438286,11959276.018830793
78,14.174741629268063,14.5,139848.29128927639,8896246.72850017
79,15.556761439304722,15.5,133103.7848073638,6309851.5705324495
80,17.07352647470692,16.6,126535.98240440935,3973335.193565338
81,18.73817422860385,17.8,120135.42526928076,1874092.6781744298
82,20.565123083486537,19.0,113896.44144409592,130772.21793843557
83,22.570197196339215,19.0,107788.5590109936,118586.77293216561
84,24.770763559917114,19.0,101791.05129718583,107429.39996945023
85,27.185882427329428,19.0,95842.15891740401,97099.2833291712
86,29.836472402833405,19.0,89814.78043857931,87325.31989631773
87,32.745491628777316,19.0,83444.37111456961,77696.98190859631
88,35.938136638046295,19.0,76217.36637305339,67578.39204334257
89,39.4420605943766,19.0,67225.0599409296,56094.52344476676
90,43.287612810830616,19.0,55198.204810372794,42493.26049391789
91,47.50810162102798,19.0,39403.65695139177,27331.495383325266
92,52.140082879996896,19.0,22137.65271995609,13738.758244536084
93,57.223676593502205,19.0,9284.10716713992,5321.133635791962
94,62.802914418342596,19.0,3219.4200165659167,1787.2317900329597
95,68.92612104349702,19.0,1072.4119144602528,597.5907859807136
96,75.64633275546291,19.0,363.8884734954916,212.60004962147798
97,83.02175681319753,19.0,119.33914983445891,82.05148156897049
98,91.11627561154896,19.0,26.76601585551622,34.439921797701395
99,100.0,0.0,2.5,708.0141715699341
