,c_V,Viral Clearance Time,Total Viral Load,Excess CTL
40,4.1320124001153343e-07,9.4,1443167.1740221023,55481936.569812894
41,4.534878508128582e-07,9.4,1395285.9640016172,51425684.86373843
42,4.977023564332114e-07,9.4,1347681.5315780088,47645212.902016275
43,5.462277217684337e-07,9.3,1300294.0877134462,44571357.85310416
44,5.994842503189409e-07,9.3,1253061.513171603,41238056.156210385
45,6.579332246575682e-07,9.4,1205914.0049787306,37727416.41508521
46,7.220809018385472e-07,9.4,1158773.3680813992,34829228.052502856
47,7.924828983539186e-07,9.4,1111557.3309341117,32105953.869746927
48,8.697490026177835e-07,9.5,1064175.8604487572,29237826.54294269
49,9.545484566618346e-07,9.600000000000001,1016527.713320264,26565690.310512662
50,1.0476157527896663e-06,9.700000000000001,968502.2586182335,24072882.681446154
51,1.1497569953977357e-06,9.9,919977.5703719524,21510379.795881394
52,1.261856883066021e-06,10.100000000000001,870815.0668922546,19140669.212844595
53,1.3848863713938746e-06,10.3,820859.5473461291,16948116.102296695
54,1.519911082952933e-06,10.600000000000001,769935.1066018132,14745011.47275432
55,1.6681005372000591e-06,11.0,717837.7072846997,12573256.783006275
56,1.8307382802953698e-06,11.4,664327.963491743,10608941.658613326
57,2.0092330025650458e-06,12.0,609124.509906657,8594881.063926103
58,2.2051307399030456e-06,12.700000000000001,551883.331990049,6718985.1436396465
59,2.4201282647943835e-06,13.700000000000001,492181.6524096093,4832842.2196404
60,2.656087782946684e-06,15.0,429479.5627378741,3055499.179637205
61,2.9150530628251817e-06,16.8,363070.8119249881,1379829.703232804
62,3.1992671377973847e-06,19.0,291986.6910321063,45818.965540578276
63,3.5111917342151347e-06,19.0,214072.51823434824,31774.576737553198
64,3.853528593710536e-06,19.0,96817.79071712805,13164.630301362824
65,4.229242874389499e-06,19.0,1708.7630040008855,217.46101121756948
66,4.641588833612782e-06,3.3000000000000003,56.089229471620406,1673.6955778831507
67,5.094138014816386e-06,1.3,23.076736948657956,784.3135385782925
68,5.590810182512223e-06,0.7000000000000001,13.753945435742782,491.4092840409022
69,6.1359072734131755e-06,0.5,10.249767292937733,347.2900957175414
70,6.7341506577508285e-06,0.4,8.374184618386229,262.54364630843054
71,7.390722033525775e-06,0.30000000000000004,6.8368367672954085,207.27533542666347
72,8.111308307896873e-06,0.2,5.4787862918035195,168.48093548455515
73,8.902150854450392e-06,0.2,5.181818711205569,139.51426504660628
74,9.770099572992246e-06,0.1,3.9970622425682567,117.6083354061353
75,1.0722672220103253e-05,0.1,3.8679858152544893,100.1718226490077
76,1.1768119524349992e-05,0.1,3.7390974088360234,86.15217246997635
77,1.2915496650148827e-05,0.1,3.6115760017258474,74.68001341820923
78,1.4174741629268077e-05,0.0,2.5,65.15670018328821
79,1.5556761439304724e-05,0.0,2.5,57.15649821021362
80,1.7073526474706923e-05,0.0,2.5,50.3683232061565
81,1.8738174228603867e-05,0.0,2.5,44.55955398613586
82,2.0565123083486515e-05,0.0,2.5,39.552741963893645
83,2.2570197196339216e-05,0.0,2.5,35.210155819973444
84,2.477076355991714e-05,0.0,2.5,31.42324944977882
85,2.71858824273294e-05,0.0,2.5,28.105315854097718
86,2.9836472402833404e-05,0.0,2.5,25.18625634171767
87,3.274549162877732e-05,0.0,2.5,22.608786516136025
88,3.5938136638046256e-05,0.0,2.5,20.32563827852719
89,3.944206059437664e-05,0.0,2.5,18.297466934472325
90,4.328761281083062e-05,0.0,2.5,16.491262564389036
91,4.750810162102793e-05,0.0,2.5,14.879130616784096
92,5.214008287999695e-05,0.0,2.5,13.437344703695272
93,5.72236765935022e-05,0.0,2.5,12.145600544055924
94,6.28029144183426e-05,0.0,2.5,10.986429258319545
95,6.89261210434971e-05,0.0,2.5,9.944727074878758
96,7.56463327554629e-05,0.0,2.5,9.007376091019248
97,8.302175681319752e-05,0.0,2.5,8.162936647736933
98,9.111627561154906e-05,0.0,2.5,7.401395532989408
99,0.0001,0.0,2.5,6.713958581339107
