,d_I,Viral Clearance Time,Total Viral Load,Excess CTL
43,5.462277217684337e-07,11.0,118841.90987473402,30266342.419087417
44,5.994842503189409e-07,10.700000000000001,109774.59511793108,29229569.165895645
45,6.579332246575682e-07,10.4,101120.98028570891,28251982.688633204
46,7.220809018385472e-07,10.200000000000001,92861.92653869631,27060525.284815907
47,7.924828983539186e-07,9.9,84976.07483819422,26252290.0377137
48,8.697490026177835e-07,9.700000000000001,77441.32950856883,25279408.69231878
49,9.545484566618346e-07,9.4,70231.58076646681,24669172.46065873
50,1.0476157527896663e-06,9.200000000000001,63324.053566766604,23933947.8940619
51,1.1497569953977357e-06,9.1,56694.071495297154,23110648.272461947
52,1.261856883066021e-06,8.9,50315.87548487887,22645094.23153544
53,1.3848863713938746e-06,8.8,44169.51884673953,22108666.50416851
54,1.519911082952933e-06,8.700000000000001,38235.91496357309,21715629.133615587
55,1.6681005372000591e-06,8.6,32503.821580960408,21459438.95809367
56,1.8307382802953698e-06,8.6,26975.665206074947,21135690.05567374
57,2.0092330025650458e-06,8.5,21674.254538324323,21096203.29009502
58,2.2051307399030456e-06,8.5,16667.464249581644,20897300.284372162
59,2.4201282647943835e-06,8.5,12084.874583287268,20607806.015036315
60,2.656087782946684e-06,8.4,8130.7351590868775,20218423.39929198
61,2.9150530628251817e-06,8.3,5030.507013677422,19329821.807987414
62,3.1992671377973847e-06,8.0,2886.5926637928665,18151409.40911817
63,3.5111917342151347e-06,7.7,1579.9240200354477,16419977.896763127
64,3.853528593710536e-06,7.2,851.6885811371418,14593937.41008311
65,4.229242874389499e-06,6.800000000000001,464.1438434241485,12494070.868364982
66,4.641588833612782e-06,6.300000000000001,258.95078874433585,10475708.407143349
67,5.094138014816386e-06,5.7,146.13904047110904,8572957.286537478
68,5.590810182512223e-06,5.1000000000000005,81.65730584826038,6761270.3564478215
69,6.1359072734131755e-06,4.0,38.98057539305995,5223056.444930655
70,6.7341506577508285e-06,0.0,2.5,3979043.423858358
71,7.390722033525775e-06,0.0,2.5,2705716.1617500167
72,8.111308307896873e-06,0.0,2.5,1821631.218643152
73,8.902150854450392e-06,0.0,2.5,1269507.2467607947
74,9.770099572992246e-06,0.0,2.5,938305.7812232703
75,1.0722672220103253e-05,0.0,2.5,734015.2830227542
76,1.1768119524349992e-05,0.0,2.5,600940.3154091504
77,1.2915496650148827e-05,0.0,2.5,509436.1218523631
78,1.4174741629268077e-05,0.0,2.5,443583.3679618995
79,1.5556761439304724e-05,0.0,2.5,394423.5897217255
80,1.7073526474706923e-05,0.0,2.5,356639.19029517553
81,1.8738174228603867e-05,0.0,2.5,326912.3847391701
82,2.0565123083486515e-05,0.0,2.5,303080.6339135276
83,2.2570197196339216e-05,0.0,2.5,283679.67601421085
84,2.477076355991714e-05,0.0,2.5,267685.20027808286
85,2.71858824273294e-05,0.0,2.5,254360.37673975623
86,2.9836472402833404e-05,0.0,2.5,243161.4928710174
87,3.274549162877732e-05,0.0,2.5,233679.23896997914
88,3.5938136638046256e-05,0.0,2.5,225599.08784874468
89,3.944206059437664e-05,0.0,2.5,218675.77154231776
90,4.328761281083062e-05,0.0,2.5,212715.04851467485
91,4.750810162102793e-05,0.0,2.5,207561.17985489615
92,5.214008287999695e-05,0.0,2.5,203088.01977869833
93,5.72236765935022e-05,0.0,2.5,199192.1609527193
94,6.28029144183426e-05,0.0,2.5,195788.49249526637
