,beta,Viral Clearance Time,Total Viral Load,Excess CTL
58,2.2051307399030456e-06,0.0,2.5,555637.5007550028
59,2.4201282647943835e-06,0.0,2.5,634091.5354419878
60,2.656087782946684e-06,0.0,2.5,736078.203215571
61,2.9150530628251817e-06,0.0,2.5,871338.4283201902
62,3.1992671377973847e-06,0.0,2.5,1054569.7854473146
63,3.5111917342151347e-06,0.0,2.5,1308130.5664464699
64,3.853528593710536e-06,0.0,2.5,1665930.4634150858
65,4.229242874389499e-06,0.0,2.5,2178312.8493768894
66,4.641588833612782e-06,0.0,2.5,2916433.825587428
67,5.094138014816386e-06,0.0,2.5,3972435.8641677005
68,5.590810182512223e-06,0.0,2.5,5450103.299675587
69,6.1359072734131755e-06,15.600000000000001,48.72774339298122,3559478.703758448
70,6.7341506577508285e-06,16.3,110.94325591907838,4002383.328659969
71,7.390722033525775e-06,16.1,170.10500449522135,5513654.740561309
72,8.111308307896873e-06,15.8,245.0158668585949,7480516.465514393
73,8.902150854450392e-06,15.4,349.8725049551736,9998418.985213429
74,9.770099572992246e-06,15.100000000000001,507.5778253156313,12632919.590983719
75,1.0722672220103253e-05,14.9,762.1847035444421,15273878.096927885
76,1.1768119524349992e-05,14.700000000000001,1195.708580510202,18178517.065633833
77,1.2915496650148827e-05,14.700000000000001,1979.7243413699753,20492613.00288871
78,1.4174741629268077e-05,14.600000000000001,3464.5885655712054,23306195.92472454
79,1.5556761439304724e-05,14.600000000000001,6371.242014380978,25558282.689302925
80,1.7073526474706923e-05,14.600000000000001,11966.465102437827,27355576.221029416
81,1.8738174228603867e-05,14.4,21704.446075777036,29410417.689636268
82,2.0565123083486515e-05,14.200000000000001,35708.78437062443,30275305.647702828
83,2.2570197196339216e-05,13.8,51952.69785828185,31290955.442323398
84,2.477076355991714e-05,13.4,68046.95807159311,31758149.53980506
85,2.71858824273294e-05,13.0,82709.94352233688,32083587.792586677
86,2.9836472402833404e-05,12.600000000000001,95613.95610170435,32473773.125896312
87,3.274549162877732e-05,12.4,106866.39365515686,32110894.722174563
88,3.5938136638046256e-05,12.100000000000001,116701.00317998692,32406306.90112463
89,3.944206059437664e-05,12.0,125366.18925521654,32026016.210175358
90,4.328761281083062e-05,11.8,133070.45305270056,32234355.026608292
91,4.750810162102793e-05,11.700000000000001,139988.52241190046,32154390.758272655
92,5.214008287999695e-05,11.600000000000001,146245.61085824546,32172689.841326024
93,5.72236765935022e-05,11.5,151942.06411890817,32261579.106550496
94,6.28029144183426e-05,11.4,157148.91854842467,32400715.702400215
95,6.89261210434971e-05,11.4,161923.861514512,32186936.62577819
96,7.56463327554629e-05,11.3,166309.186037897,32393120.8431482
97,8.302175681319752e-05,11.3,170343.47667702133,32234823.397765726
98,9.111627561154906e-05,11.200000000000001,174056.29124268654,32480579.972529545
99,0.0001,11.200000000000001,177477.3553230906,32358491.54234384
