,Resample,RMSLE,beta,d_I,p,c,d_T,r,k_T,U_0,I_0,V_0,T_0
187,188.0,1.05566436800657,3.626912388928951e-05,5.011722531972888e-07,1.0,9.105347155485234,0.012,0.20400239632199657,94.05664145201445,1000000.0,0.0,25.0,576390.6666666666
188,189.0,1.1649641377210243,4.686435518506468e-05,5.312517751011734e-07,1.0,12.348002567823556,0.012,0.2446195752719973,10.000000029802322,1000000.0,0.0,25.0,337982.6666666667
189,190.0,1.0522573387510363,6.29754866015074e-05,5.004270113545783e-07,1.0,16.24726714936329,0.012,0.19165645877878745,10.000001139938831,1000000.0,0.0,25.0,477428.0
190,191.0,0.9114465911552296,3.204138410155781e-05,4.900045880976397e-07,1.0,7.682439101493536,0.012,0.22139643326154612,12.830168172717094,1000000.0,0.0,25.0,477428.0
191,192.0,1.1426320566484027,4.5499195980252486e-05,4.830635378188478e-07,1.0,12.277926846415781,0.012,0.21220344977795946,12.108625046908855,1000000.0,0.0,25.0,477428.0
192,193.0,1.2601212773694674,1.5780528487738524e-05,5.248983255241415e-06,1.0,1.5216893809099474,0.012,0.2802198706786925,15.012143217027187,1000000.0,0.0,25.0,297500.0
193,194.0,1.084021078243601,3.3927056017944436e-05,5.048002147127985e-07,1.0,9.523595715840926,0.012,0.2475608132496916,10.0,1000000.0,0.0,25.0,378465.3333333333
194,195.0,1.0949347345283336,4.3920573317225006e-05,3.9945894491846693e-07,1.0,11.517000415863933,0.012,0.23858493791762925,231.7044461518526,1000000.0,0.0,25.0,616873.3333333334
195,196.0,0.9727150808598419,4.294745268898304e-05,4.993989263119296e-07,1.0,11.159037515889963,0.012,0.24262538302669867,16.505888290703297,1000000.0,0.0,25.0,378465.3333333333
196,197.0,1.1650812622536513,6.858163915691336e-05,4.198368376784957e-07,1.0,19.026811858699475,0.012,0.26606821793510704,10.000000238418579,1000000.0,0.0,25.0,337982.6666666667
197,198.0,1.070779552830377,4.3073392225553576e-05,5.116544831401033e-07,1.0,11.43770368277459,0.012,0.21039441695321415,21.7223050147295,1000000.0,0.0,25.0,477428.0
198,199.0,1.1756142047869402,3.538242802856958e-05,5.153676252747563e-07,1.0,9.00123323415734,0.012,0.19545023399955141,54.430838629603386,1000000.0,0.0,25.0,576390.6666666666
199,200.0,1.1434896711776783,4.521821365896534e-05,4.908990756958274e-07,1.0,12.74541562036601,0.012,0.20012330921608168,10.000000201165676,1000000.0,0.0,25.0,517910.6666666667
200,201.0,1.0762745682842378,4.006820103423118e-05,4.5195519522810964e-07,1.0,10.591690201624154,0.012,0.234057151227681,27.793666943907738,1000000.0,0.0,25.0,477428.0
201,202.0,1.1214448510979083,3.756995895529012e-05,4.332077315260529e-07,1.0,9.79115082349957,0.012,0.2398783706382588,210.5662058442831,1000000.0,0.0,25.0,576390.6666666666
202,203.0,1.1195669531429067,4.2930265264676046e-05,4.6376635169056746e-07,1.0,11.762513964292218,0.012,0.21206595328840905,16.35594665259123,1000000.0,0.0,25.0,517910.6666666667
203,204.0,1.1549970855183973,6.121807228729427e-05,4.1890124863562517e-07,1.0,16.908553250925777,0.012,0.19867348103061744,61.95343732833862,1000000.0,0.0,25.0,616873.3333333334
204,205.0,1.0534824520256938,4.153722910865038e-05,5.201472446144523e-07,1.0,10.243977687637447,0.012,0.1926097303883978,96.68769766390324,1000000.0,0.0,25.0,576390.6666666666
205,206.0,1.0325481984261302,5.216151865410777e-05,4.479563598299563e-07,1.0,14.638336257300622,0.012,0.221150590195748,10.000000081956387,1000000.0,0.0,25.0,477428.0
206,207.0,1.1209275251385156,4.564136429786246e-05,4.875981553231214e-07,1.0,12.199487166228913,0.012,0.19828878869541455,10.000000111758709,1000000.0,0.0,25.0,517910.6666666667
207,208.0,1.0629207739605626,4.7834970987487676e-05,5.31150962456964e-07,1.0,12.25603933878513,0.012,0.24347002791260053,10.000000268220901,1000000.0,0.0,25.0,337982.6666666667
208,209.0,1.0978097364686854,4.228157460779044e-05,4.50265439059185e-07,1.0,10.701001465769231,0.012,0.23495486722787717,10.00000012665987,1000000.0,0.0,25.0,436945.3333333333
209,210.0,1.1191312790829253,4.8768602028930876e-05,5.172264757078319e-07,1.0,13.83378347386735,0.012,0.2326162841477455,10.0,1000000.0,0.0,25.0,378465.3333333333
210,211.0,1.1382737214670025,4.636747454926263e-05,4.7137248575230786e-07,1.0,12.413781703697971,0.012,0.24583415431551714,10.000000052154064,1000000.0,0.0,25.0,378465.3333333333
211,212.0,1.1264798813207944,5.7270897889891336e-05,4.1515011641347633e-07,1.0,15.992091187989288,0.012,0.2728945825438984,10.000000149011612,1000000.0,0.0,25.0,337982.6666666667
212,213.0,1.1077894351382962,3.923634053503014e-05,5.628390767887349e-07,1.0,9.927939932793578,0.012,0.19425695771508344,10.000000640749931,1000000.0,0.0,25.0,477428.0
213,214.0,1.0641980539329217,4.329295537329086e-05,4.3248166718103315e-07,1.0,11.461392384316014,0.012,0.2600930315076013,10.000000573694706,1000000.0,0.0,25.0,378465.3333333333
214,215.0,1.115466604533549,3.271994999510458e-05,5.42346096198693e-07,1.0,8.399369891531748,0.012,0.23501123896883058,10.000000074505806,1000000.0,0.0,25.0,378465.3333333333
215,216.0,1.1272763959880818,3.994190512077183e-05,4.1430090534994637e-07,1.0,9.924944064815307,0.012,0.23042754030885249,191.48471838235855,1000000.0,0.0,25.0,616873.3333333334
216,217.0,1.0877642326956432,6.320220929966107e-05,4.659636128361816e-07,1.0,18.26624103317835,0.012,0.2403876577331019,10.000001281499863,1000000.0,0.0,25.0,378465.3333333333
217,218.0,1.0496068776689735,2.9272129960333172e-05,5.677854345640369e-07,1.0,7.348450639723644,0.012,0.17578750611180283,28.387645438313484,1000000.0,0.0,25.0,616873.3333333334
218,219.0,1.1492763534461277,4.840454749719856e-05,4.4798434194722386e-07,1.0,12.06328522677751,0.012,0.18931391581895696,27.404880829155445,1000000.0,0.0,25.0,616873.3333333334
219,220.0,0.9591278400711174,3.774784092481672e-05,4.032932933816427e-07,1.0,9.096359028172479,0.012,0.25306604164974544,36.70633486658335,1000000.0,0.0,25.0,477428.0
220,221.0,1.0547246904082432,6.0362001570985e-05,3.893369950708317e-07,1.0,15.875270570425066,0.012,0.21633604665735362,40.24024663865566,1000000.0,0.0,25.0,576390.6666666666
221,222.0,1.089001120010643,4.7224672181846595e-05,4.955444641908493e-07,1.0,12.580670350390143,0.012,0.23565028981214198,10.000000052154064,1000000.0,0.0,25.0,378465.3333333333
222,223.0,1.1922405882015703,4.334362371002287e-05,4.592394881761878e-07,1.0,11.37697036041785,0.012,0.21669022216815392,30.71729054301977,1000000.0,0.0,25.0,517910.6666666667
223,224.0,1.1179058077976018,5.7059262069759506e-05,4.501134998281586e-07,1.0,15.311049363128426,0.012,0.22024324770626436,26.292530469596386,1000000.0,0.0,25.0,477428.0
224,225.0,1.076730569764247,5.5321750536245655e-05,4.3236295833601964e-07,1.0,15.514865134423594,0.012,0.22791194158225636,54.711851328611374,1000000.0,0.0,25.0,517910.6666666667
225,226.0,1.1201975858901567,5.522770239431157e-05,4.799745437204821e-07,1.0,14.053876594664189,0.012,0.20449708165648417,10.0,1000000.0,0.0,25.0,477428.0
226,227.0,1.1017982574122407,5.017560904131004e-05,3.93253354958406e-07,1.0,13.921980976576592,0.012,0.22176977374150653,34.625258289277554,1000000.0,0.0,25.0,576390.6666666666
227,228.0,1.1212652267301062,6.719203159672594e-05,3.987752567473604e-07,1.0,17.202910632356627,0.012,0.25880322572590586,10.000001601874828,1000000.0,0.0,25.0,378465.3333333333
228,229.0,1.0575527903775386,4.6342403438010624e-05,4.295966910443651e-07,1.0,12.184265272315791,0.012,0.2072021409507414,58.99853916466236,1000000.0,0.0,25.0,616873.3333333334
229,230.0,1.1568989614621104,3.589461166679454e-05,4.98597639099397e-07,1.0,10.473799426672592,0.012,0.21825044490338286,10.000000320374966,1000000.0,0.0,25.0,477428.0
230,231.0,0.9877994543119933,5.874660536703961e-05,4.209090775152301e-07,1.0,14.419613120275173,0.012,0.26486728976995977,34.02701831609011,1000000.0,0.0,25.0,378465.3333333333
231,232.0,1.0523625247418738,4.6481320738297274e-05,4.10714407307005e-07,1.0,12.394951278086829,0.012,0.23234905920733695,193.83659105747938,1000000.0,0.0,25.0,616873.3333333334
232,233.0,1.0528770466683006,4.93942361963772e-05,4.422540423728181e-07,1.0,13.134329189410295,0.012,0.23825572065810974,10.000000223517418,1000000.0,0.0,25.0,418948.0
233,234.0,1.1494330974044664,5.6718269912344396e-05,4.58013950827467e-07,1.0,14.81785122484321,0.012,0.2593438373435504,10.0,1000000.0,0.0,25.0,337982.6666666667
234,235.0,1.1525681987642251,1.8923698257633464e-05,3.54271334566772e-06,1.0,1.4317349880248358,0.012,0.15158644715942415,10.0,1000000.0,0.0,25.0,715836.0
235,236.0,1.1272235701627893,5.9606759034282514e-05,4.042443372892775e-07,1.0,17.039408490190873,0.012,0.23023859078271158,11.443838760256767,1000000.0,0.0,25.0,477428.0
236,237.0,1.0484045120149819,4.48461385346592e-05,4.239613862987756e-07,1.0,13.051851230586124,0.012,0.22094693308706326,118.01331097632647,1000000.0,0.0,25.0,616873.3333333334
237,238.0,1.0526458631144098,7.110476889276042e-05,4.789615663479329e-07,1.0,19.872993660746353,0.012,0.24901042772450666,10.000000178813934,1000000.0,0.0,25.0,337982.6666666667
238,239.0,1.0612480583375044,5.568531164431268e-05,4.522181087843717e-07,1.0,14.765869550485043,0.012,0.1928765092024065,17.347019344568253,1000000.0,0.0,25.0,576390.6666666666
239,240.0,1.1530109542407423,3.690142661851718e-05,4.842182186281353e-07,1.0,9.596554713193896,0.012,0.19996346728511583,30.04296900331974,1000000.0,0.0,25.0,576390.6666666666
240,241.0,1.141455997114488,1.5678952226880125e-05,3.4763229538693817e-06,1.0,1.5555235654614705,0.012,0.20245284029034138,10.0,1000000.0,0.0,25.0,477428.0
241,242.0,1.0709415598314869,5.678825564726816e-05,3.9170383274100086e-07,1.0,14.949117238283272,0.012,0.22606164538975548,19.220351718366146,1000000.0,0.0,25.0,517910.6666666667
242,243.0,1.055871968157253,5.5408029426974314e-05,4.802165756064093e-07,1.0,14.308836291886628,0.012,0.22260288009746176,10.000013768672943,1000000.0,0.0,25.0,418948.0
243,244.0,1.143843388845755,8.099363229813392e-05,3.9172836100866246e-07,1.0,23.638324950613253,0.012,0.2416743122499483,12.0429363027215,1000000.0,0.0,25.0,436945.3333333333
244,245.0,1.2372026876807467,5.539545327979763e-05,4.620116761657275e-07,1.0,15.481187967299391,0.012,0.2083084678006486,17.761207945644855,1000000.0,0.0,25.0,517910.6666666667
245,246.0,1.119494624120761,2.128281372232501e-05,5.204444503632801e-06,1.0,1.2248275592355,0.012,0.24372454574969993,103.64138686656952,1000000.0,0.0,25.0,576390.6666666666
246,247.0,1.1677239268436654,4.499667223175789e-05,5.054559339987287e-07,1.0,11.870984716520226,0.012,0.17687800944223397,22.066906966269016,1000000.0,0.0,25.0,616873.3333333334
247,248.0,1.0532193553491696,4.456703015883929e-05,4.908496493917066e-07,1.0,12.136389329357748,0.012,0.19912713800297865,10.000000037252903,1000000.0,0.0,25.0,517910.6666666667
248,249.0,1.1388999534321709,5.208096379773046e-05,4.1702092911893824e-07,1.0,15.687972379007789,0.012,0.22129475332080517,37.67300505936146,1000000.0,0.0,25.0,576390.6666666666
249,250.0,1.10606391586692,3.842734684502937e-05,4.920397919617938e-07,1.0,10.234250922615182,0.012,0.22255935017274453,30.369992971420288,1000000.0,0.0,25.0,477428.0
250,251.0,1.0517921674073922,3.416525741531906e-05,4.98554267890429e-07,1.0,9.114730823224157,0.012,0.22697375843821277,10.000000029802322,1000000.0,0.0,25.0,436945.3333333333
251,252.0,1.340053603303957,1.8079963443834858e-05,5.062660407318404e-06,1.0,1.4060078751864822,0.012,0.20732183375717028,10.0,1000000.0,0.0,25.0,436945.3333333333
252,253.0,1.0730601055439613,4.106746531105289e-05,5.065227834096051e-07,1.0,9.784563263467518,0.012,0.19601816075592637,11.731127448379993,1000000.0,0.0,25.0,517910.6666666667
253,254.0,1.1028631629754129,4.878695074201166e-05,4.897993145669833e-07,1.0,14.371108764618768,0.012,0.21625109558993927,20.47549894452095,1000000.0,0.0,25.0,477428.0
254,255.0,1.0487697533142248,3.4082975822852214e-05,4.875124546634585e-07,1.0,8.423339683633856,0.012,0.21097300326315604,73.73502051085234,1000000.0,0.0,25.0,576390.6666666666
255,256.0,1.1921706181156038,4.0825998871941855e-05,5.439479698301616e-07,1.0,10.213358192555582,0.012,0.1497263988569557,43.03237120807171,1000000.0,0.0,25.0,715836.0
256,257.0,1.0733866298630437,6.330012228571378e-05,4.403739752367874e-07,1.0,16.445010069850106,0.012,0.24770414516822825,12.2373511120677,1000000.0,0.0,25.0,378465.3333333333
257,258.0,1.1425723060923199,4.767223060475505e-05,4.355859670178395e-07,1.0,13.189708395663892,0.012,0.2569950371354963,10.000000223517418,1000000.0,0.0,25.0,378465.3333333333
258,259.0,1.0989442458166678,3.469638283568527e-05,5.131559842983064e-07,1.0,7.8955949158665035,0.012,0.15832941343993667,36.32886990904808,1000000.0,0.0,25.0,715836.0
259,260.0,1.1639440748559586,1.5180122451514898e-05,4.795301048301309e-06,1.0,1.522379074042199,0.012,0.2701950231026302,10.0,1000000.0,0.0,25.0,297500.0
260,261.0,1.0417752990487563,4.80633447407231e-05,4.1976792334264896e-07,1.0,12.412416445163295,0.012,0.2252650796464266,10.000017993152142,1000000.0,0.0,25.0,477428.0
261,262.0,1.2174190686702395,5.50049249413762e-05,4.267703424711537e-07,1.0,14.918550360933523,0.012,0.2714271432157318,10.00000024586916,1000000.0,0.0,25.0,337982.6666666667
262,263.0,1.1294755997781787,3.411932032981904e-05,4.8666940162559e-07,1.0,8.40634115591265,0.012,0.22451808705439902,22.954814799129963,1000000.0,0.0,25.0,477428.0
263,264.0,1.182457112473349,1.848255691193589e-05,5.061135079681677e-06,1.0,1.44631489692118,0.012,0.2048283158122146,10.000000052154064,1000000.0,0.0,25.0,477428.0
264,265.0,1.0969352194155009,6.230810887615694e-05,4.037369642198837e-07,1.0,16.942951256333572,0.012,0.23779848978227847,10.000000163912773,1000000.0,0.0,25.0,436945.3333333333
265,266.0,0.9342765175380066,5.334291424170037e-05,4.579170935787712e-07,1.0,13.43070905328436,0.012,0.24229531005164517,10.000000201165676,1000000.0,0.0,25.0,378465.3333333333
266,267.0,1.0969823684472013,4.678185105844792e-05,4.6576481539404376e-07,1.0,12.378356072499272,0.012,0.2645282718301516,10.000000052154064,1000000.0,0.0,25.0,337982.6666666667
267,268.0,1.087491563899062,5.0485270407954975e-05,3.77448220248162e-07,1.0,13.808542819877708,0.012,0.2600668773011705,50.50828969478607,1000000.0,0.0,25.0,477428.0
268,269.0,1.1329901844416885,5.250709173198229e-05,4.370116501463655e-07,1.0,15.058067156837367,0.012,0.23447972669411143,10.000002779066563,1000000.0,0.0,25.0,436945.3333333333
269,270.0,1.067737379062168,3.5535177567429745e-05,5.059666091145775e-07,1.0,8.312860286631881,0.012,0.20074549297989108,10.000008702278137,1000000.0,0.0,25.0,517910.6666666667
270,271.0,1.1698734516834388,4.1830229187016266e-05,4.680037265348172e-07,1.0,11.189438164385699,0.012,0.23324812648991866,10.000000432133675,1000000.0,0.0,25.0,418948.0
271,272.0,1.1288429431551084,1.5635106021333723e-05,4.621094196825553e-06,1.0,1.5138938857866862,0.012,0.2321191447806541,10.0,1000000.0,0.0,25.0,337982.6666666667
272,273.0,1.1488005650160464,5.379597114523638e-05,4.1913165349680376e-07,1.0,14.44669490781282,0.012,0.2242402027971977,10.000004559755325,1000000.0,0.0,25.0,477428.0
273,274.0,1.12865015653585,4.699432216085472e-05,4.2791248086358156e-07,1.0,12.251531950627395,0.012,0.1889527170996388,10.00000000745058,1000000.0,0.0,25.0,616873.3333333334
274,275.0,1.1363074360389243,4.96899183147733e-05,4.80342623073456e-07,1.0,13.186042818956679,0.012,0.21685748042853703,10.000000022351742,1000000.0,0.0,25.0,436945.3333333333
275,276.0,1.1575237433468597,4.876029773527429e-05,4.560258508032455e-07,1.0,12.942676915136055,0.012,0.22375089194089526,25.43263389915228,1000000.0,0.0,25.0,477428.0
276,277.0,1.1293302264263863,4.742699607748545e-05,4.1367609321276403e-07,1.0,13.25236579726225,0.012,0.22124966399464796,42.01440031826496,1000000.0,0.0,25.0,576390.6666666666
277,278.0,1.2212876928624548,1.9236173819882218e-05,5.759877211536039e-06,1.0,1.5068096620863969,0.012,0.2160540655492582,30.238437458872795,1000000.0,0.0,25.0,477428.0
278,279.0,1.193057852195839,6.0619821006530335e-05,4.816007529977878e-07,1.0,17.12419248205991,0.012,0.19756777248580448,22.532113328576088,1000000.0,0.0,25.0,517910.6666666667
279,280.0,1.1045198139975012,5.541269193267166e-05,4.1730145376537843e-07,1.0,15.17344073067023,0.012,0.2891754850413406,10.000000037252903,1000000.0,0.0,25.0,297500.0
280,281.0,1.09914960881332,5.120538291820612e-05,4.315150996815598e-07,1.0,13.865642461843834,0.012,0.19666598597452634,10.0,1000000.0,0.0,25.0,576390.6666666666
281,282.0,1.067383860787365,1.6927725351048054e-05,4.027467460777824e-06,1.0,1.443301465497818,0.012,0.20915723779281592,36.01814467459917,1000000.0,0.0,25.0,477428.0
282,283.0,1.0896436527953495,4.752163126498521e-05,4.401333860411336e-07,1.0,13.129642806141938,0.012,0.2332346569871646,34.53697572648525,1000000.0,0.0,25.0,477428.0
283,284.0,1.1899354097056607,4.5572612897601665e-05,4.3011833807086335e-07,1.0,12.533654677133896,0.012,0.212069108431038,86.85124149173498,1000000.0,0.0,25.0,616873.3333333334
284,285.0,1.1648335809938968,6.07401722608896e-05,4.1883401808974024e-07,1.0,16.947696991156214,0.012,0.2518528989642874,10.000000350177288,1000000.0,0.0,25.0,378465.3333333333
285,286.0,1.0945224680664398,5.378315456370796e-05,5.106905266707897e-07,1.0,14.570439103414593,0.012,0.2637347119972233,10.000000029802322,1000000.0,0.0,25.0,297500.0
286,287.0,1.1533742726690281,4.366215966485326e-05,4.377137683558784e-07,1.0,12.515171320652513,0.012,0.22816589646121344,10.000000454485416,1000000.0,0.0,25.0,477428.0
287,288.0,1.0941804541157532,6.380321813656958e-05,3.926433785126149e-07,1.0,17.81605682794892,0.012,0.24569955205231508,44.02281650155783,1000000.0,0.0,25.0,477428.0
288,289.0,0.9955249718110981,3.8768765494927793e-05,5.049884861940487e-07,1.0,9.38712578326372,0.012,0.22196517318784714,10.000001020729542,1000000.0,0.0,25.0,418948.0
289,290.0,1.1783026870425741,1.7526117507166406e-05,5.097985461258896e-06,1.0,1.3914873323503585,0.012,0.24380731788126297,10.00000000745058,1000000.0,0.0,25.0,378465.3333333333
290,291.0,1.0301487299688177,5.293800421413975e-05,4.478564929300436e-07,1.0,13.741396872058246,0.012,0.2369070023746147,13.931607335805893,1000000.0,0.0,25.0,418948.0
291,292.0,1.020119526757571,4.385459649996716e-05,4.6487296637740227e-07,1.0,11.3165611384292,0.012,0.2631628575951126,10.000000089406967,1000000.0,0.0,25.0,337982.6666666667
292,293.0,1.192282355997864,4.478237125896294e-05,4.720509013512745e-07,1.0,11.345879141052983,0.012,0.18624634030062026,10.000000424683094,1000000.0,0.0,25.0,576390.6666666666
293,294.0,1.0701834976673585,3.7398777882500055e-05,4.0487111368346396e-07,1.0,9.213574825908871,0.012,0.2212832240454432,60.22540855407715,1000000.0,0.0,25.0,616873.3333333334
294,295.0,1.1579229353703122,6.135592370542513e-05,5.174956362019703e-07,1.0,17.411443807670963,0.012,0.24128393650060076,10.000000141561031,1000000.0,0.0,25.0,337982.6666666667
295,296.0,0.9576378949452725,4.0985562944626564e-05,4.589426176535027e-07,1.0,10.59665698444254,0.012,0.255639226170878,10.000000022351742,1000000.0,0.0,25.0,378465.3333333333
296,297.0,1.1205897811024714,4.615707153056342e-05,5.67178642523798e-07,1.0,13.476781274319421,0.012,0.19209775210537572,10.000000104308128,1000000.0,0.0,25.0,477428.0
297,298.0,1.0411032186422808,3.479870882649201e-05,4.864481640939791e-07,1.0,8.809368867168992,0.012,0.20603438609855118,107.53663025796413,1000000.0,0.0,25.0,616873.3333333334
298,299.0,1.088194316435539,1.7336388768887178e-05,4.471473672119911e-06,1.0,1.5178815529525878,0.012,0.21945184250472494,23.467554166913033,1000000.0,0.0,25.0,477428.0
299,300.0,1.0528155245166493,1.8218604513477552e-05,4.979261477766903e-06,1.0,1.4162084657418035,0.012,0.23157545093820175,36.16143166273832,1000000.0,0.0,25.0,477428.0
