,Resample,RMSLE,p,k_V,c_V,r,k_T,d_T,T_0,V_0
196,197.0,1.1049739116388402,5.892542173022029,1200000.0,2.6916748354977567e-06,0.23483518535456227,6114.45318980515,0.011,938882.8,25.0
197,198.0,0.9746390016535535,6.093852058664993,1200000.0,2.8655416209063555e-06,0.22736133975163852,6422.460169926286,0.011,938311.6,25.0
198,199.0,1.013285570250974,6.427283432521293,1200000.0,2.909167205881074e-06,0.21258235866704922,5077.917015589774,0.011,999232.8,25.0
199,200.0,0.9546899037427347,5.703946461461037,1200000.0,2.580336206230586e-06,0.23348411693179827,5777.3460190445185,0.011,975242.4,25.0
200,201.0,1.0400485554094578,5.256779242149449,1200000.0,2.515373171827612e-06,0.2630226661228434,7532.439171209931,0.011,856929.2,25.0
201,202.0,1.0578866584502715,5.941418925635773,1200000.0,2.8536200809357165e-06,0.23240566040549027,6175.465795390308,0.011,906657.6,25.0
202,203.0,1.073141054181477,6.542950628440792,1200000.0,3.211235553913662e-06,0.18877350320695996,3182.8264857679605,0.011,1007467.6,25.0
203,204.0,1.0393059017749111,5.83678126295716,1200000.0,2.93992927592114e-06,0.21799675095294901,4271.145264297724,0.011,914892.4,25.0
204,205.0,0.9862627080373249,6.737902759630394,1200000.0,3.2413159222174687e-06,0.203005207366175,4492.394013732672,0.011,946546.4,25.0
205,206.0,1.042614003198115,5.69589252421401,1200000.0,2.7223220558845974e-06,0.2501416946474322,5995.147066570818,0.011,832938.8,25.0
206,207.0,1.0090527637136257,6.116219725086779,1200000.0,2.7802872436993433e-06,0.2153069649620889,5444.743645809591,0.011,1025542.0,25.0
207,208.0,1.065593169203345,6.005709362281294,1200000.0,2.9761634046312227e-06,0.22101706600532367,4579.2380265221,0.011,888583.2,25.0
208,209.0,1.001376248706907,5.536868907829529,1200000.0,2.455191053218455e-06,0.2654479406085031,9202.603571124375,0.011,909615.6,25.0
209,210.0,1.0703166357170715,6.062311135155902,1200000.0,2.835319154160032e-06,0.22673782640855933,5967.687430091202,0.011,951823.2,25.0
210,211.0,0.9866242050705157,6.04358674332407,1200000.0,2.792651797834357e-06,0.21860032348322278,4562.757132709026,0.011,954781.2,25.0
211,212.0,1.000035096651669,5.727409022764597,1200000.0,2.776590077762079e-06,0.2333805228409318,4391.539698190987,0.011,864592.8,25.0
212,213.0,1.0253751889774443,6.535707845515802,1200000.0,3.0340614892043313e-06,0.20471117624036594,3757.3407001122832,0.011,970536.8,25.0
213,214.0,1.0021080994197686,5.790761817231385,1200000.0,2.698890364585242e-06,0.24054658684571706,6284.70700237155,0.011,906657.6,25.0
214,215.0,1.0013691468596635,6.5852289812360425,1200000.0,3.1034612617791932e-06,0.2074932552302471,4086.311522677541,0.011,946546.4,25.0
215,216.0,1.0479799104746588,6.33520805032925,1200000.0,2.9094317729245315e-06,0.21632104064986635,6230.67397133261,0.011,1004509.6,25.0
216,217.0,0.9259440460567954,6.482352219255475,1200000.0,2.923038327089575e-06,0.21402649566730503,5684.648971505463,0.011,999232.8,25.0
217,218.0,0.9568629422043786,5.951900499966257,1200000.0,2.993776067104382e-06,0.23352335944352376,5236.628825724125,0.011,832938.8,25.0
218,219.0,1.049700521915872,5.916568855403881,1200000.0,2.9855405050011616e-06,0.23460671403799438,5802.175523765385,0.011,851652.4,25.0
219,220.0,0.895850750725074,6.547671385963625,1200000.0,2.9769677699047954e-06,0.1977033346951842,3553.6608929932117,0.011,1015131.2,25.0
220,221.0,1.0534104385192897,5.858434030492894,1200000.0,2.6782513126294563e-06,0.22478905845512287,4931.19519353658,0.011,962444.8,25.0
221,222.0,1.0639835140872635,6.51895270142407,1200000.0,2.8641230297374716e-06,0.20238467455754972,5507.558671109378,0.011,1085892.0,25.0
222,223.0,1.1346299319480428,6.5372658877670204,1200000.0,2.885116766542775e-06,0.206328659997439,5469.079832233489,0.011,1063112.0,25.0
223,224.0,0.9866901930802046,6.258031224404,1200000.0,2.975227803055951e-06,0.2119115869003565,4407.764415442944,0.011,946546.4,25.0
224,225.0,1.0345180590153207,5.920898628200227,1200000.0,2.760760368082314e-06,0.24157404273574912,6756.437664575875,0.011,890902.0,25.0
225,226.0,1.032646838022841,5.669003304785065,1200000.0,2.656768551213213e-06,0.22629407630942922,4125.846873678267,0.011,922556.0,25.0
226,227.0,0.9828425943033452,5.838941310633366,1200000.0,2.9807268870057614e-06,0.2375614470415428,6589.864539064467,0.011,853971.2,25.0
227,228.0,1.0324603580030722,6.5059972411699505,1200000.0,3.1083724024144594e-06,0.20952716974490926,4678.66568146646,0.011,938311.6,25.0
228,229.0,1.0204429311485586,5.682996601541703,1200000.0,2.6814335275060052e-06,0.23368940882222233,4831.175425246358,0.011,914892.4,25.0
229,230.0,1.0352176968138276,5.964184854569282,1200000.0,3.0113782345677934e-06,0.20854512495415634,3748.84693338722,0.011,927832.8,25.0
230,231.0,0.9984046137582253,5.924807817544043,1200000.0,2.915214288790673e-06,0.21639949749297926,5148.951867006719,0.011,967578.8,25.0
231,232.0,1.0508080742376824,5.982923886265937,1200000.0,2.7883875188789865e-06,0.2036153605180573,3247.342525474727,0.011,1028500.0,25.0
232,233.0,1.0323177013905316,6.380224880927194,1200000.0,2.8827837084273615e-06,0.20698785542882803,4876.315668411553,0.011,1027928.8,25.0
233,234.0,1.0853761403339903,6.58181394401953,1200000.0,3.0478088440310253e-06,0.20285656711778444,4472.208859026432,0.011,996274.8,25.0
234,235.0,0.9342716081605402,5.808575138562141,1200000.0,2.947520144171025e-06,0.22376535707498846,3639.3683388903737,0.011,856929.2,25.0
235,236.0,1.0261717616272903,6.193124444491879,1200000.0,2.9220487327260897e-06,0.21086466992937858,4688.260668903589,0.011,978200.4,25.0
236,237.0,1.0960764816296753,6.253792658356446,1200000.0,2.905398122933343e-06,0.20949549710307735,4872.935903057456,0.011,1007467.6,25.0
237,238.0,0.9725092816946888,6.005105455028428,1200000.0,2.867436959782232e-06,0.23202757277730512,5138.4830459579825,0.011,864592.8,25.0
238,239.0,1.1324439595002809,6.417509467922912,1200000.0,2.877835089134643e-06,0.19768141690527585,4553.547968909144,0.011,1091808.0,25.0
239,240.0,1.0375753430021513,5.758370364188991,1200000.0,2.809298207040536e-06,0.2432042197076072,6376.542626135051,0.011,851652.4,25.0
240,241.0,1.103615430134909,5.895773492753776,1200000.0,2.5462270321336314e-06,0.23044568905879004,6644.728603035212,0.011,1036163.6,25.0
241,242.0,1.0845906668667602,6.089499751284627,1200000.0,2.7512686214994553e-06,0.23002171449544306,7351.936308443546,0.011,980519.2,25.0
242,243.0,1.010200992302063,5.865130039190376,1200000.0,2.878404769824275e-06,0.2253725337300878,4689.719085946679,0.011,893860.0,25.0
243,244.0,0.9944166217740815,5.983021634097717,1200000.0,2.985666166573516e-06,0.21418576058468375,4718.5750182271,0.011,941840.8,25.0
244,245.0,1.095186883322209,6.338455154796357,1200000.0,2.963469441383151e-06,0.2038458194363315,5185.7341852635145,0.011,1039121.6,25.0
245,246.0,0.9710212173400955,6.3361044876818795,1200000.0,3.0626541639588135e-06,0.2017362370672089,3695.973110742867,0.011,967578.8,25.0
246,247.0,1.01700109656964,6.167671558708122,1200000.0,2.7168701325893052e-06,0.21523050964847812,5911.874978415668,0.011,1057196.0,25.0
247,248.0,1.0408137196736595,5.775586921248291,1200000.0,2.8336184933032356e-06,0.2253406520694483,4201.707971520722,0.011,888583.2,25.0
248,249.0,1.0670655256501207,6.439767145966606,1200000.0,3.079415019078737e-06,0.1961799801032882,3389.0417884662747,0.011,996274.8,25.0
249,250.0,1.0454771884219476,6.643928992572249,1200000.0,3.121819935756565e-06,0.20419501745524826,5770.247363463044,0.011,1015131.2,25.0
250,251.0,1.1269715139771759,6.217968142019728,1200000.0,2.8495304632838734e-06,0.20473471362083018,4074.0535028353333,0.011,1033205.6,25.0
251,252.0,1.031261511401735,6.237319384950943,1200000.0,2.8651921518726202e-06,0.20551394714131277,4089.3250523507595,0.011,1012173.2,25.0
252,253.0,0.9971442318677314,5.79886530766629,1200000.0,2.6934985782312953e-06,0.24577927215254647,5131.789593175054,0.011,835896.8,25.0
253,254.0,1.0091800688346182,6.129644324652084,1200000.0,2.9029121855351895e-06,0.21727807246435304,5707.483183771372,0.011,969897.6,25.0
254,255.0,1.1022152429228314,6.191336507152954,1200000.0,2.9363116252769276e-06,0.21081694626382586,4641.403171405196,0.011,978771.6,25.0
255,256.0,0.9632900365982339,6.556386352125799,1200000.0,3.026115253665086e-06,0.19796878738033996,3507.8016824498773,0.011,1002190.8,25.0
256,257.0,0.9316401129143617,5.5792320880266075,1200000.0,2.796287752946259e-06,0.2583852450019819,8604.99144886434,0.011,822956.4,25.0
257,258.0,1.0552123500375914,6.383555424895555,1200000.0,3.1253205560035364e-06,0.20398210390388272,4855.7446396797895,0.011,978200.4,25.0
258,259.0,1.0380590242738805,6.174729606826006,1200000.0,2.7718105484478704e-06,0.2283826413596728,6698.734312094748,0.011,972855.6,25.0
259,260.0,1.1164918180499264,6.1663453987151655,1200000.0,2.800719170694961e-06,0.22014279564729833,5335.2853860631585,0.011,975242.4,25.0
260,261.0,1.0831620457976106,5.711060466276706,1200000.0,2.812963582645728e-06,0.23009087722543597,4323.705321498215,0.011,875003.6,25.0
261,262.0,0.8754922368619581,5.9313463200594185,1200000.0,2.8138744740530876e-06,0.2436034285029578,5733.901484675705,0.011,827662.0,25.0
262,263.0,1.1027440292575452,5.91300179500108,1200000.0,2.765379481303082e-06,0.21718043342921334,3731.6243325173855,0.011,943588.4,25.0
263,264.0,1.0744850705927047,6.047949195464533,1200000.0,2.6867649542110323e-06,0.22926772195646805,5880.700634621084,0.011,972855.6,25.0
264,265.0,0.9852172294895993,6.02215073787616,1200000.0,2.752021352078434e-06,0.22160446319519167,5773.3240493536,0.011,1002190.8,25.0
265,266.0,1.0037830556275995,5.6511638800518185,1200000.0,2.743457099927798e-06,0.2288137632716385,4723.767275609076,0.011,914892.4,25.0
266,267.0,1.0236966994652525,5.643760039055515,1200000.0,2.7605222323205192e-06,0.244073721537724,5954.487849384546,0.011,851652.4,25.0
267,268.0,1.0965565822914578,6.419861093552441,1200000.0,2.905639041391303e-06,0.2034909830634959,4229.516924910247,0.011,1036163.6,25.0
268,269.0,0.8872381879078566,5.883666299932834,1200000.0,2.81994633832258e-06,0.21931022491055074,4340.002765163779,0.011,946546.4,25.0
269,270.0,1.0567219203802871,6.138360831667484,1200000.0,2.9922110743420946e-06,0.22444848001364193,6005.095961205661,0.011,912573.6,25.0
270,271.0,1.1434874479239643,6.054897178710888,1200000.0,2.8178761215945746e-06,0.22225315130658885,6194.579674720764,0.011,978771.6,25.0
271,272.0,1.0113470939597478,5.681116297107593,1200000.0,2.651352085924664e-06,0.25565652200459255,6072.943667247891,0.011,819998.4,25.0
272,273.0,1.0079004943845369,6.06622100626403,1200000.0,2.9489393476956897e-06,0.21958893677415148,5209.12726829946,0.011,935924.8,25.0
273,274.0,1.0109391705180004,5.516190503068309,1200000.0,2.554750058405735e-06,0.2596775825181652,8586.148037478328,0.011,880919.6,25.0
274,275.0,1.0438064853251954,6.327426084655386,1200000.0,2.7904897239080514e-06,0.21123098835828813,5286.881126910448,0.011,1036163.6,25.0
275,276.0,0.9099555974613924,5.950248428022476,1200000.0,2.7672871905749262e-06,0.23453513715710272,5411.005545780063,0.011,893860.0,25.0
276,277.0,1.110864496787653,5.783370838698673,1200000.0,2.6931433333140587e-06,0.2315926904215928,4142.847879908979,0.011,893860.0,25.0
277,278.0,0.9590008557201788,5.781954286935857,1200000.0,2.933932038136232e-06,0.22911005247528493,3577.1001244410872,0.011,819998.4,25.0
278,279.0,1.0827111251987653,6.0771519259430065,1200000.0,2.889420099175389e-06,0.23005384119871763,6384.6645087227225,0.011,912573.6,25.0
279,280.0,1.0282712522010629,6.482756057785622,1200000.0,2.9411460910307906e-06,0.19540604655604454,4584.535564735532,0.011,1091808.0,25.0
280,281.0,1.0516257176814532,6.270144906859137,1200000.0,2.867971850492895e-06,0.2182288150113365,4805.118145786226,0.011,946546.4,25.0
281,282.0,1.0010128718584128,5.775708677058894,1200000.0,2.727312871776795e-06,0.23527038519650034,4870.53820732981,0.011,893860.0,25.0
282,283.0,0.9832405147853085,6.165582215610058,1200000.0,3.1029168842313724e-06,0.21468893456096083,3918.1547053679824,0.011,877961.6,25.0
283,284.0,0.984948273959534,5.758742460687969,1200000.0,2.777022972353326e-06,0.23827320266121177,5348.799631118774,0.011,856929.2,25.0
284,285.0,0.9818219596309798,5.692047562635132,1200000.0,2.540107724354928e-06,0.24514789815476234,6999.589854493737,0.011,946546.4,25.0
285,286.0,1.0713859363559775,6.000902111599437,1200000.0,2.819284656321065e-06,0.22776209164451444,6404.875816255808,0.011,949504.4,25.0
286,287.0,1.0280031463933124,6.6078470104099125,1200000.0,2.9228543530355054e-06,0.20617589606375475,4910.194778650999,0.011,1031458.0,25.0
287,288.0,1.0229137017225514,6.723926922206722,1200000.0,3.1159957909112563e-06,0.19496608163228757,4208.416385270655,0.011,1028500.0,25.0
288,289.0,1.0454934323737048,5.697936115638733,1200000.0,2.7876539343086728e-06,0.23306168823585693,6075.911791473627,0.011,909615.6,25.0
289,290.0,0.9440378985277381,6.471960247851818,1200000.0,2.9055232228249365e-06,0.20289879968500912,3577.70741789788,0.011,1004509.6,25.0
290,291.0,1.0108128027182839,6.241052948922693,1200000.0,2.9111169465064607e-06,0.20337279247063123,4971.634539216757,0.011,1060154.0,25.0
291,292.0,1.0036633661043106,5.8610287246465305,1200000.0,2.802590476759974e-06,0.25136565701867397,7162.602045208216,0.011,832938.8,25.0
292,293.0,0.9380395073565356,6.427686113193062,1200000.0,3.0688788812391465e-06,0.20328487154139907,5519.8008378222585,0.011,1007467.6,25.0
293,294.0,0.9084577039400354,6.254106597087372,1200000.0,2.7484099945023526e-06,0.2241767326757298,5454.327586233616,0.011,972855.6,25.0
294,295.0,1.071605923380662,5.841952624015548,1200000.0,2.7421054336459872e-06,0.22941395844532053,4269.2926710397005,0.011,888583.2,25.0
295,296.0,1.0086511602567851,5.93569219590011,1200000.0,2.8837208458946253e-06,0.223582625153945,3790.2032912895083,0.011,880919.6,25.0
296,297.0,1.0364252119750395,6.329078971853328,1200000.0,2.873086451665167e-06,0.20637055239344448,3948.1039873734117,0.011,1012173.2,25.0
297,298.0,1.0604797735138267,5.959840593901809,1200000.0,2.6949251417937375e-06,0.2307942543946595,7433.532617598772,0.011,1002190.8,25.0
298,299.0,1.0798241316585753,5.815545758040301,1200000.0,2.706853467954171e-06,0.23665154130420518,5987.136806055903,0.011,917850.4,25.0
299,300.0,1.032201429796434,6.726376797057533,1200000.0,3.1904037563537443e-06,0.19722414699784707,4034.4164796471596,0.011,986435.2,25.0
