,k_T,Viral Clearance Time,Total Viral Load,Excess CTL
82,6280291.441834247,19.0,14647513.325582743,28186.10966673916
83,7390722.033525775,19.0,14810226.79753787,23934.085538682237
84,8697490.026177835,19.0,14943687.591401123,20304.611256147597
85,10235310.218990248,19.0,15053457.76048869,17216.971194676484
86,12045035.402587812,19.0,15144027.8804499,14595.989202994982
87,14174741.629268048,19.0,15218998.253660602,12374.108476149431
88,16681005.372000592,19.0,15281250.113620847,10491.953903293412
89,19630406.500402685,19.0,15333091.998292442,8898.12477157109
90,23101297.00083158,19.0,15376379.36299165,7548.553819722147
91,27185882.427329402,19.0,15412609.660861379,6405.698593184608
92,31992671.377973843,19.0,15442997.055871597,5437.7038692162605
93,37649358.06792463,19.0,15468530.715701481,4617.606298767455
94,44306214.575838774,19.0,15490020.257094987,3922.614579733508
95,52140082.87999684,19.0,15508131.286994193,3333.476471245458
96,61359072.734131634,19.0,15523413.193817012,2833.9312831629068
97,72208090.18385457,19.0,15536321.220764052,2410.245988557063
98,84975343.59086438,19.0,15547233.718550526,2050.814952567831
99,100000000.0,19.0,15556466.189329766,1745.8281256104356
