,d_I,Viral Clearance Time,Total Viral Load,Excess CTL
42,4.977023564332114e-07,10.4,514165.83601548837,16837909.01054068
43,5.462277217684337e-07,10.100000000000001,478540.1395694776,16333419.641615458
44,5.994842503189409e-07,9.9,444821.9530693467,15622970.758049294
45,6.579332246575682e-07,9.700000000000001,412950.324631579,14988592.106243262
46,7.220809018385472e-07,9.5,382861.41576026793,14427233.624057716
47,7.924828983539186e-07,9.4,354488.58162430476,13718899.241341714
48,8.697490026177835e-07,9.3,327759.3458536285,13098367.048682718
49,9.545484566618346e-07,9.1,302597.8363245254,12755375.132634664
50,1.0476157527896663e-06,9.1,278929.046078009,12094497.766385924
51,1.1497569953977357e-06,9.0,256669.5297886344,11698757.782659074
52,1.261856883066021e-06,9.0,235739.40293509737,11192848.155699685
53,1.3848863713938746e-06,9.0,216055.5310120507,10755614.053963337
54,1.519911082952933e-06,9.0,197536.94675235363,10378337.478007598
55,1.6681005372000591e-06,9.1,180106.42833009377,9898756.682294823
56,1.8307382802953698e-06,9.1,163688.2530958584,9620606.374221945
57,2.0092330025650458e-06,9.3,148217.8211976389,9089544.194797875
58,2.2051307399030456e-06,9.4,133632.45428698394,8740130.373176299
59,2.4201282647943835e-06,9.600000000000001,119883.96578156587,8281737.310593589
60,2.656087782946684e-06,9.8,106932.34539244155,7846583.267568711
61,2.9150530628251817e-06,10.100000000000001,94752.03138067957,7303052.347894791
62,3.1992671377973847e-06,10.5,83329.70664183563,6659925.475330399
63,3.5111917342151347e-06,10.9,72664.32112642593,6035751.191751545
64,3.853528593710536e-06,11.4,62768.26047465634,5326384.1766065955
65,4.229242874389499e-06,12.0,53660.56024951196,4554540.654761665
66,4.641588833612782e-06,12.9,45363.341145051265,3595294.544523771
67,5.094138014816386e-06,13.9,37886.8996613164,2681931.3584074997
68,5.590810182512223e-06,15.3,31229.115605721003,1688915.9968582375
69,6.1359072734131755e-06,17.2,25360.6555344483,703351.3206701139
70,6.7341506577508285e-06,19.0,20213.474372581426,30808.25314462987
71,7.390722033525775e-06,19.0,15604.432929095208,27574.194184688073
72,8.111308307896873e-06,19.0,11142.03730140382,23192.82676294438
73,8.902150854450392e-06,19.0,6001.854549512757,14085.979373514036
74,9.770099572992246e-06,19.0,1570.2487115331871,3478.353961247171
75,1.0722672220103253e-05,19.0,318.33681313661975,509.2020514710108
76,1.1768119524349992e-05,4.1000000000000005,63.349753746019736,27229.93321976019
77,1.2915496650148827e-05,2.2,35.66283329956153,18189.204687290345
78,1.4174741629268077e-05,1.6,26.55523862334657,13559.151245806577
79,1.5556761439304724e-05,1.2000000000000002,20.947850870211415,11021.725559707305
80,1.7073526474706923e-05,1.0,17.966852350278412,9379.394496711775
81,1.8738174228603867e-05,0.9,16.308326148750666,8237.683619743779
82,2.0565123083486515e-05,0.8,14.827675698865734,7426.525644890148
83,2.2570197196339216e-05,0.7000000000000001,13.457732223272856,6824.5419049737175
84,2.477076355991714e-05,0.7000000000000001,13.174572618570146,6325.3488859275085
85,2.71858824273294e-05,0.6000000000000001,11.941465221158301,5965.646744011408
86,2.9836472402833404e-05,0.6000000000000001,11.758958630894393,5644.221958630519
87,3.274549162877732e-05,0.6000000000000001,11.593037165722368,5379.680653213967
88,3.5938136638046256e-05,0.5,10.455152487313832,5190.326443079565
89,3.944206059437664e-05,0.5,10.350922930308746,5003.950854363693
90,4.328761281083062e-05,0.5,10.255755789969754,4845.267359703955
91,4.750810162102793e-05,0.5,10.168940356011621,4709.104020306688
92,5.214008287999695e-05,0.5,10.089800371178063,4591.455581703588
93,5.72236765935022e-05,0.5,10.017699049839157,4489.233114763953
94,6.28029144183426e-05,0.5,9.95204051145299,4399.886325332035
95,6.89261210434971e-05,0.4,8.904106251593962,4347.230734985261
96,7.56463327554629e-05,0.4,8.864299168795693,4278.047079379069
97,8.302175681319752e-05,0.4,8.827942903297867,4216.89191765996
98,9.111627561154906e-05,0.4,8.794755952346787,4162.6678838191665
99,0.0001,0.4,8.764475567156113,4114.426952990879
