,c_V,Viral Clearance Time,Total Viral Load,Excess CTL
89,3.944206059437664e-05,0.0,2.5,77897.97100307116
90,4.328761281083062e-05,0.0,2.5,70062.2604773329
91,4.750810162102793e-05,0.0,2.5,63092.11925570646
92,5.214008287999695e-05,0.0,2.5,56879.10385578432
93,5.72236765935022e-05,0.0,2.5,51331.332629576915
94,6.28029144183426e-05,0.0,2.5,46368.34040235304
95,6.89261210434971e-05,0.0,2.5,41919.789088666286
96,7.56463327554629e-05,0.0,2.5,37924.21383286532
97,8.302175681319752e-05,0.0,2.5,34329.22864639346
98,9.111627561154906e-05,0.0,2.5,31090.63651190669
99,0.0001,0.0,2.5,28170.744271787626
