,r,Viral Clearance Time,Total Viral Load,Excess CTL
87,18.738174228603828,1.8,252.29993558159654,40447309.40628814
88,21.544346900318867,1.7000000000000002,217.63301081035848,40923864.46708988
89,24.77076355991714,1.6,187.90404226764613,41435138.289859734
90,28.48035868435805,1.6,163.42548560575926,41569494.127669215
91,32.745491628777316,1.5,141.52956706952085,42165140.188915804
92,37.64935806792471,1.4000000000000001,122.62187566351943,42811775.44196617
93,43.287612810830616,1.3,106.24366802857357,43515943.26925854
94,49.770235643321136,1.3,93.14654362806205,43864512.51742276
95,57.2236765935022,1.2000000000000002,80.93076427437728,44711237.23424096
96,65.79332246575683,1.1,70.27494930742654,45642626.33559012
97,75.6463327554629,1.1,62.00075383090683,46241431.63967507
98,86.97490026177834,1.0,53.99018700794899,47382449.81902167
99,100.0,0.9,46.93068687513004,48646055.98734838
