,c_V,Viral Clearance Time,Total Viral Load,Excess CTL
69,6.1359072734131755e-06,2.7,46.490253200237085,2196.3643513797956
70,6.7341506577508285e-06,1.4000000000000001,25.256415313495644,1320.4987519352414
71,7.390722033525775e-06,0.9,17.056006954185317,911.6611891722478
72,8.111308307896873e-06,0.7000000000000001,13.364490231761515,678.1210454868676
73,8.902150854450392e-06,0.5,10.329340822606563,530.320313022472
74,9.770099572992246e-06,0.4,8.629035124947674,427.4046280653856
75,1.0722672220103253e-05,0.30000000000000004,7.128219679284338,352.585966748849
76,1.1768119524349992e-05,0.30000000000000004,6.726787623411985,295.15523806773706
77,1.2915496650148827e-05,0.2,5.475418965751332,251.04239100244604
78,1.4174741629268077e-05,0.2,5.234488246460265,215.2335380489007
79,1.5556761439304724e-05,0.1,4.042824552880894,186.46794625195915
80,1.7073526474706923e-05,0.1,3.9350506745288305,162.3694641191978
81,1.8738174228603867e-05,0.1,3.8254143440389914,142.19862120121832
82,2.0565123083486515e-05,0.1,3.714705167242769,125.13603749843904
83,2.2570197196339216e-05,0.1,3.6038161542126277,110.57330193645903
84,2.477076355991714e-05,0.0,2.5,98.04913542598952
85,2.71858824273294e-05,0.0,2.5,87.20741608560202
86,2.9836472402833404e-05,0.0,2.5,77.76880665497156
87,3.274549162877732e-05,0.0,2.5,69.51110552109313
88,3.5938136638046256e-05,0.0,2.5,62.25534459513147
89,3.944206059437664e-05,0.0,2.5,55.85576411949587
90,4.328761281083062e-05,0.0,2.5,50.19245879025548
91,4.750810162102793e-05,0.0,2.5,45.16589967097977
92,5.214008287999695e-05,0.0,2.5,40.69279618684085
93,5.72236765935022e-05,0.0,2.5,36.70293071946945
94,6.28029144183426e-05,0.0,2.5,33.136707028897945
95,6.89261210434971e-05,0.0,2.5,29.94323323059944
96,7.56463327554629e-05,0.0,2.5,27.078807430021705
97,8.302175681319752e-05,0.0,2.5,24.505709451239095
98,9.111627561154906e-05,0.0,2.5,22.1912295489863
99,0.0001,0.0,2.5,20.106881761417025
