,c_V,Viral Clearance Time,Total Viral Load,Excess CTL
55,1.6681005372000591e-06,10.3,443918.7562284667,20763834.451621447
56,1.8307382802953698e-06,10.700000000000001,415854.2766284396,17175013.995598633
57,2.0092330025650458e-06,11.200000000000001,387267.4661751621,13905768.965083355
58,2.2051307399030456e-06,11.8,358100.3417105019,10977872.085301302
59,2.4201282647943835e-06,12.5,328286.14732482564,8402764.713281704
60,2.656087782946684e-06,13.4,297748.58352662204,6072180.184749865
61,2.9150530628251817e-06,14.5,266397.4195522263,4042043.4786218023
62,3.1992671377973847e-06,16.0,234128.69842110388,2203539.6293243915
63,3.5111917342151347e-06,18.1,200818.8764562431,560020.3121476836
64,3.853528593710536e-06,19.0,166271.17230878928,43146.38281593904
65,4.229242874389499e-06,19.0,129561.25253386362,31679.431818876314
66,4.641588833612782e-06,19.0,80790.61166295865,18296.01186912586
67,5.094138014816386e-06,19.0,13275.557487130976,2606.385751360416
68,5.590810182512223e-06,19.0,696.2602299540927,125.75522470899742
69,6.1359072734131755e-06,4.1000000000000005,69.18155229675419,2702.0913334135375
70,6.7341506577508285e-06,1.8,31.286557321132943,1463.8457781751054
71,7.390722033525775e-06,1.1,19.886717752277992,956.5800810593121
72,8.111308307896873e-06,0.7000000000000001,13.78680455096671,692.8225389623952
73,8.902150854450392e-06,0.5,10.560461028444907,530.7828979897723
74,9.770099572992246e-06,0.4,8.780437862329277,421.84179386676385
75,1.0722672220103253e-05,0.30000000000000004,7.22130406107641,344.5507714976733
76,1.1768119524349992e-05,0.30000000000000004,6.81029943474982,286.2239151565416
77,1.2915496650148827e-05,0.2,5.521338591116654,242.07482221227255
78,1.4174741629268077e-05,0.2,5.2762533757965215,206.56956066360584
79,1.5556761439304724e-05,0.1,4.059636654982091,178.3228450376541
80,1.7073526474706923e-05,0.1,3.950688354267059,154.8708139325201
81,1.8738174228603867e-05,0.1,3.839857307672548,135.2914773267927
82,2.0565123083486515e-05,0.1,3.7279417249246722,118.80967325316747
83,2.2570197196339216e-05,0.1,3.615844356302974,104.79946365384382
84,2.477076355991714e-05,0.1,3.504560439403847,92.79262535939921
85,2.71858824273294e-05,0.0,2.5,82.42931819470253
86,2.9836472402833404e-05,0.0,2.5,73.41684172808887
87,3.274549162877732e-05,0.0,2.5,65.53835270479321
88,3.5938136638046256e-05,0.0,2.5,58.63269024090257
89,3.944206059437664e-05,0.0,2.5,52.554937841545325
90,4.328761281083062e-05,0.0,2.5,47.2774825317494
91,4.750810162102793e-05,0.0,2.5,42.52321598121778
92,5.214008287999695e-05,0.0,2.5,38.29819644187226
93,5.72236765935022e-05,0.0,2.5,34.534051234094676
94,6.28029144183426e-05,0.0,2.5,31.172976280743036
95,6.89261210434971e-05,0.0,2.5,28.166201745293794
96,7.56463327554629e-05,0.0,2.5,25.471616782079227
97,8.302175681319752e-05,0.0,2.5,23.05255498830228
98,9.111627561154906e-05,0.0,2.5,20.877679354045547
99,0.0001,0.0,2.5,18.920583163265846
