,c_T,Viral Clearance Time,Total Viral Load,Excess CTL
48,5.72236765935022e-09,10.0,197938.55741469527,31354337.30722373
49,8.302175681319769e-09,10.0,197938.55555475687,31354336.77613448
50,1.2045035402587836e-08,10.0,197938.55285630238,31354336.005614735
51,1.7475284000076902e-08,10.0,197938.54894130756,31354334.887722693
52,2.5353644939701166e-08,10.0,197938.5432613209,31354333.265852857
53,3.678379771828634e-08,10.0,197938.53502063185,31354330.912797734
54,5.336699231206324e-08,10.0,197938.52306480307,31354327.49891839
55,7.742636826811277e-08,10.0,197938.50571894398,31354322.545965787
56,1.1233240329780311e-07,10.0,197938.48055307084,31354315.360082753
57,1.6297508346206468e-07,10.0,197938.44404170013,31354304.934603915
58,2.3644894126454072e-07,10.0,197938.39106995208,31354289.809034027
59,3.430469286314926e-07,10.0,197938.3142170187,31354267.864453096
60,4.977023564332114e-07,10.0,197938.2027165739,31354236.02668911
61,7.220809018385486e-07,10.0,197938.04094852565,31354189.83568302
62,1.0476157527896663e-06,10.0,197937.806250802,31354122.820732683
63,1.5199110829529394e-06,10.0,197937.46574462132,31354025.594125804
64,2.2051307399030503e-06,10.0,197936.9717285214,31353884.536253974
65,3.1992671377973847e-06,10.0,197936.2549958867,31353679.888144508
66,4.641588833612791e-06,10.0,197935.21513984806,31353382.98448253
67,6.7341506577508285e-06,10.0,197933.7064873992,31352952.240112938
68,9.770099572992287e-06,10.0,197931.51769231065,31352327.32905921
69,1.4174741629268077e-05,10.0,197928.34212814888,31351420.74331517
70,2.05651230834866e-05,10.0,197923.7349340402,31350105.554593444
71,2.9836472402833465e-05,10.0,197917.05069637756,31348197.676600017
72,4.328761281083062e-05,10.0,197907.35303755477,31345430.168254457
73,6.280291441834272e-05,10.0,197893.28344879247,31341416.03120914
74,9.111627561154906e-05,10.0,197872.87099757258,31335594.40187369
75,0.00013219411484660342,10.0,197843.25626368556,31327152.8351609
76,0.00019179102616724927,10.0,197800.290855425,31314915.286930494
77,0.0002782559402207126,10.0,197737.95645515728,31297181.139065556
78,0.00040370172585965663,10.0,197647.52477221846,31271493.882769924
79,0.0005857020818056673,10.0,197516.32464552118,31234317.842577364
80,0.0008497534359086473,10.0,197325.98525742922,31180571.179206565
81,0.0012328467394420685,10.0,197049.85587416808,31102990.943262964
82,0.0017886495290574424,10.0,196649.27616358813,30991265.65067061
83,0.002595024211399743,10.100000000000001,196069.22168963923,30489250.451098613
84,0.0037649358067924714,10.100000000000001,195226.4103034499,30261548.232670303
85,0.005462277217684359,10.100000000000001,194003.9998638444,29938617.678099312
86,0.007924828983539186,10.200000000000001,192232.2908980412,29149741.748098683
87,0.011497569953977403,10.3,189662.9318279366,28195250.45527124
88,0.016681005372000627,10.4,185937.7616065546,27032329.003505964
89,0.024201282647943932,10.600000000000001,180539.04090979905,25307953.746585745
90,0.03511191734215142,10.8,172714.35777513208,23356877.551753122
91,0.05094138014816386,11.200000000000001,161375.80348596856,20664028.475930292
92,0.07390722033525805,11.8,144941.8761659369,17516605.569182787
93,0.10722672220103253,12.700000000000001,121151.23125806454,14093646.504483946
94,0.15556761439304786,13.8,87190.79994079564,11063348.359344563
95,0.22570197196339262,14.600000000000001,43810.619185655065,9148286.610628638
96,0.3274549162877732,13.0,11825.486798726415,10119769.202488651
97,0.47508101621028126,9.700000000000001,2740.509105339306,10810865.974620653
98,0.6892612104349709,7.0,846.4804772099964,14099173.568763876
99,1.0,5.0,344.714811575964,15357625.27120701
