,d_I,Viral Clearance Time,Total Viral Load,Excess CTL
62,3.1992671377973847e-06,11.200000000000001,130201.37378738297,1956706.8572952673
63,3.5111917342151347e-06,11.700000000000001,117493.0498421807,1615050.7414792178
64,3.853528593710536e-06,12.3,105369.04401825614,1300633.4806701494
65,4.229242874389499e-06,13.0,93790.4997381376,1016489.7592473958
66,4.641588833612782e-06,13.8,82719.35555795327,764506.2234296921
67,5.094138014816386e-06,14.9,72120.67424729023,517211.7444048385
68,5.590810182512223e-06,16.3,61958.82768326995,290198.1090605105
69,6.1359072734131755e-06,18.1,52200.331112941516,85677.70388536327
70,6.7341506577508285e-06,19.0,42786.65762020076,7249.701886245039
71,7.390722033525775e-06,19.0,33503.468684554806,6209.556091009512
72,8.111308307896873e-06,19.0,23338.806499466467,4848.28484083073
73,8.902150854450392e-06,19.0,10389.725769279323,2321.285546663811
74,9.770099572992246e-06,19.0,1996.7199884299462,416.9973117626971
75,1.0722672220103253e-05,19.0,369.6535758213266,61.190065753879026
76,1.1768119524349992e-05,4.7,72.57774077521061,2814.2760029470214
77,1.2915496650148827e-05,2.5,40.0401293562737,1898.999695188273
78,1.4174741629268077e-05,1.7000000000000002,28.438356758627165,1425.8913378426466
79,1.5556761439304724e-05,1.4000000000000001,23.61070044035538,1149.741750398104
80,1.7073526474706923e-05,1.1,19.509456198231852,981.944691444118
81,1.8738174228603867e-05,1.0,17.766728702069482,861.7635838577642
82,2.0565123083486515e-05,0.9,16.229809321937335,776.2538861948527
83,2.2570197196339216e-05,0.8,14.829395649172284,712.7251039416993
84,2.477076355991714e-05,0.7000000000000001,13.508785754652596,663.9440189158887
85,2.71858824273294e-05,0.7000000000000001,13.258453268770436,622.4839666190318
86,2.9836472402833404e-05,0.6000000000000001,12.040924422955941,591.8663309140018
87,3.274549162877732e-05,0.6000000000000001,11.8789400887359,564.194819405349
88,3.5938136638046256e-05,0.6000000000000001,11.731615458507182,541.114833587036
89,3.944206059437664e-05,0.6000000000000001,11.597718711272648,521.6501419537935
90,4.328761281083062e-05,0.5,10.488389445764401,507.59354764063585
91,4.750810162102793e-05,0.5,10.403752685038762,493.3542530253993
92,5.214008287999695e-05,0.5,10.326531786599336,481.0515581239946
93,5.72236765935022e-05,0.5,10.25612137756076,470.35762105280315
94,6.28029144183426e-05,0.5,10.191953689863032,461.0156858242932
95,6.89261210434971e-05,0.5,10.133499315202956,452.81771816080436
96,7.56463327554629e-05,0.5,10.080266941338476,445.5952590328059
97,8.302175681319752e-05,0.5,10.031802354596977,439.211248910427
98,9.111627561154906e-05,0.5,9.987687259324256,433.54790829306006
99,0.0001,0.4,8.948061020919155,430.57985307060886
