,K,Viral Clearance Time,Total Viral Load,Excess CTL
35,1.747528400007683e-12,11.200000000000001,523436.1759277807,2112000536.7671757
36,2.310129700083158e-12,11.200000000000001,523436.1759677732,2112000536.3985984
37,3.0538555088334124e-12,11.200000000000001,523436.1760056667,2112000535.6964653
38,4.03701725859655e-12,11.200000000000001,523436.17573018343,2112000533.5342562
39,5.336699231206302e-12,11.200000000000001,523436.17568206077,2112000530.6850092
40,7.054802310718631e-12,11.200000000000001,523436.1755808444,2112000525.8621035
41,9.32603346883218e-12,11.200000000000001,523436.1752360953,2112000517.0639167
42,1.2328467394420634e-11,11.200000000000001,523436.1745654829,2112000501.337767
43,1.62975083462064e-11,11.200000000000001,523436.17354547605,2112000474.3644567
44,2.1544346900318868e-11,11.200000000000001,523436.17164700176,2112000426.9024181
45,2.848035868435805e-11,11.200000000000001,523436.16840460774,2112000344.1970494
46,3.764935806792471e-11,11.200000000000001,523436.1628762418,2112000200.06859
47,4.977023564332114e-11,11.200000000000001,523436.15293950256,2111999947.3194592
48,6.579332246575682e-11,11.200000000000001,523436.1356403707,2111999505.9086237
49,8.697490026177835e-11,11.200000000000001,523436.1055267068,2111998734.8216803
50,1.1497569953977356e-10,11.200000000000001,523436.0529303176,2111997387.4710763
51,1.5199110829529332e-10,11.200000000000001,523435.96079958667,2111995032.2656746
52,2.0092330025650458e-10,11.200000000000001,523435.8000648647,2111990917.2603538
53,2.656087782946695e-10,11.200000000000001,523435.51917012467,2111983726.5845208
54,3.5111917342151416e-10,11.200000000000001,523435.0280731828,2111971159.6659353
55,4.6415888336127913e-10,11.200000000000001,523434.169988865,2111949200.3609858
56,6.135907273413189e-10,11.200000000000001,523432.67047224095,2111910828.7677112
57,8.111308307896889e-10,11.200000000000001,523430.05066886515,2111843786.2751627
58,1.0722672220103253e-09,11.200000000000001,523425.47272589663,2111726647.4538574
59,1.4174741629268078e-09,11.200000000000001,523417.47682084626,2111522063.9767058
60,1.873817422860387e-09,11.200000000000001,523403.5128825201,2111164823.130121
61,2.4770763559917138e-09,11.200000000000001,523379.1377767675,2110541398.6704535
62,3.2745491628777316e-09,11.200000000000001,523336.62857457943,2109454598.637725
63,4.328761281083061e-09,11.200000000000001,523262.59980910085,2107563299.8184319
64,5.72236765935022e-09,11.200000000000001,523133.9967973583,2104281754.883429
65,7.56463327554629e-09,11.200000000000001,522911.50384084013,2098616472.5693069
66,1e-08,11.200000000000001,522529.16667360946,2088916666.3931775
67,1.3219411484660288e-08,11.200000000000001,521879.2014221306,2072529767.338066
68,1.747528400007683e-08,11.200000000000001,520792.26667568483,2045412261.598031
69,2.310129700083158e-08,11.200000000000001,519016.874344876,2001878304.4888618
70,3.053855508833412e-08,11.200000000000001,516206.3116735618,1934844366.3422914
71,4.03701725859655e-08,11.200000000000001,511924.3642884024,1836998570.369104
72,5.336699231206302e-08,11.200000000000001,505676.8648519974,1703028803.4894056
73,7.05480231071866e-08,11.200000000000001,496964.39140246424,1532323053.6598024
74,9.326033468832218e-08,11.100000000000001,485339.1857433916,1347702317.485206
75,1.2328467394420683e-07,11.100000000000001,470454.52201283386,1125033123.2551467
76,1.6297508346206468e-07,11.0,452082.29241151386,911371169.7314763
77,2.1544346900318867e-07,11.0,430128.23718927737,697935517.1917195
78,2.848035868435805e-07,10.9,404625.5981720331,517991331.5831074
79,3.764935806792471e-07,10.9,375753.58329544426,364160528.8223128
80,4.977023564332114e-07,10.8,343859.12638174486,249362518.95893258
81,6.579332246575682e-07,10.8,309517.843101263,163261789.17439127
82,8.697490026177835e-07,10.8,273590.2326379174,104328940.86347884
83,1.1497569953977357e-06,10.9,237259.24002680945,65031209.02984606
84,1.519911082952933e-06,11.100000000000001,201951.19631464384,40068775.05571325
85,2.0092330025650458e-06,11.600000000000001,169070.6760435078,24065695.07857883
86,2.656087782946684e-06,12.9,139564.058134066,13035905.81998114
87,3.5111917342151275e-06,15.5,113574.54703671261,5064506.423826661
88,4.641588833612791e-06,19.0,90515.91207690949,94822.677663762
89,6.135907273413188e-06,19.0,68797.3460454527,61894.29251680619
90,8.11130830789689e-06,19.0,38489.93686807946,28135.495999833605
91,1.0722672220103253e-05,19.0,3759.252003493179,2192.7307073926963
92,1.4174741629268077e-05,19.0,218.69722135384976,154.73750341868146
93,1.8738174228603867e-05,0.7000000000000001,13.565994983763737,4617.864724464057
94,2.477076355991714e-05,0.7000000000000001,13.43735194540231,3069.36537669886
95,3.274549162877732e-05,0.7000000000000001,13.36350719708063,2520.456451192114
96,4.328761281083062e-05,0.7000000000000001,13.321175167188713,2275.8621088278483
97,5.72236765935022e-05,0.7000000000000001,13.2969265837289,2153.591180881835
98,7.56463327554629e-05,0.7000000000000001,13.28304258557879,2088.663245275337
99,0.0001,0.7000000000000001,13.275095009878651,2053.035243978258
