,d_T,Viral Clearance Time,Total Viral Load,Excess CTL
87,0.3274549162877732,19.0,1905312.049877202,134728.8473731644
88,0.3593813663804629,19.0,2191316.0137902326,137774.34216264248
89,0.394420605943766,19.0,2658807.2614183854,154585.15307230712
90,0.43287612810830617,19.0,3431647.945896234,144166.8577740928
91,0.4750810162102798,19.0,4386629.281905659,121431.7152170497
92,0.521400828799969,19.0,5307072.435404791,101382.53503710844
93,0.572236765935022,19.0,6124510.624673475,85176.68114541452
94,0.6280291441834259,19.0,6833439.979274751,72202.70555163296
95,0.6892612104349702,19.0,7444014.079399364,61753.25461769602
96,0.7564633275546291,19.0,7969497.579261614,53245.71783948693
97,0.8302175681319752,19.0,8422667.694430208,46235.590964071656
98,0.9111627561154896,19.0,8814771.011741225,40391.855006726335
99,1.0,19.0,9155341.224300493,35468.86335993024
