,d_I,Viral Clearance Time,Total Viral Load,Excess CTL
42,4.977023564332114e-07,11.5,135236.7451589379,31729857.531827353
43,5.462277217684337e-07,11.200000000000001,125085.07177275373,30523644.191489287
44,5.994842503189409e-07,10.9,115439.57029346767,29385126.159970514
45,6.579332246575682e-07,10.600000000000001,106276.51060495291,28324612.15429905
46,7.220809018385472e-07,10.3,97567.54347028595,27351066.242652837
47,7.924828983539186e-07,10.0,89284.05225700323,26472229.947482802
48,8.697490026177835e-07,9.700000000000001,81396.54753061662,25694750.53772883
49,9.545484566618346e-07,9.5,73876.20935295611,24782858.506559175
50,1.0476157527896663e-06,9.3,66692.16546354622,24009796.843480762
51,1.1497569953977357e-06,9.1,59815.12697512638,23376570.26164826
52,1.261856883066021e-06,8.9,53216.86146802073,22884275.175899763
53,1.3848863713938746e-06,8.8,46872.1927458401,22331207.283445615
54,1.519911082952933e-06,8.700000000000001,40757.00516939677,21934294.63202442
55,1.6681005372000591e-06,8.700000000000001,34854.91342904002,21494565.01482378
56,1.8307382802953698e-06,8.6,29155.79041844318,21397368.170607593
57,2.0092330025650458e-06,8.6,23675.219269175846,21229753.70857388
58,2.2051307399030456e-06,8.6,18457.69150727358,21132879.28340093
59,2.4201282647943835e-06,8.6,13609.74626980948,20995632.523873445
60,2.656087782946684e-06,8.6,9322.541598481212,20620519.290409043
61,2.9150530628251817e-06,8.5,5847.116867179314,19923688.143488415
62,3.1992671377973847e-06,8.3,3366.76872605204,18691110.69120944
63,3.5111917342151347e-06,7.9,1826.0051646414206,17088193.927970115
64,3.853528593710536e-06,7.5,969.6901654269001,15028324.569205001
65,4.229242874389499e-06,7.0,518.7420388904709,12898753.343325736
66,4.641588833612782e-06,6.4,284.0415235633505,10826366.873041386
67,5.094138014816386e-06,5.9,159.24297338535942,8748354.775683079
68,5.590810182512223e-06,5.2,87.59024359432591,6902091.8211045
69,6.1359072734131755e-06,4.2,42.73730260376257,5276871.671127756
70,6.7341506577508285e-06,0.0,2.5,4019327.437951176
71,7.390722033525775e-06,0.0,2.5,2710960.957460259
72,8.111308307896873e-06,0.0,2.5,1809413.8375487071
73,8.902150854450392e-06,0.0,2.5,1252277.178413173
74,9.770099572992246e-06,0.0,2.5,921643.966835301
75,1.0722672220103253e-05,0.0,2.5,719352.269008575
76,1.1768119524349992e-05,0.0,2.5,588281.0257663546
77,1.2915496650148827e-05,0.0,2.5,498463.70750795765
78,1.4174741629268077e-05,0.0,2.5,433970.5939991208
79,1.5556761439304724e-05,0.0,2.5,385899.0380627763
80,1.7073526474706923e-05,0.0,2.5,348989.76309006603
81,1.8738174228603867e-05,0.0,2.5,319972.6169911485
82,2.0565123083486515e-05,0.0,2.5,296721.41080978716
83,2.2570197196339216e-05,0.0,2.5,277799.2533249501
84,2.477076355991714e-05,0.0,2.5,262202.69159875065
85,2.71858824273294e-05,0.0,2.5,249210.4672410804
86,2.9836472402833404e-05,0.0,2.5,238291.26271419157
87,3.274549162877732e-05,0.0,2.5,229045.13059418215
88,3.5938136638046256e-05,0.0,2.5,221165.1486531798
89,3.944206059437664e-05,0.0,2.5,214412.09648464673
90,4.328761281083062e-05,0.0,2.5,208596.6506504911
91,4.750810162102793e-05,0.0,2.5,203567.0689333026
92,5.214008287999695e-05,0.0,2.5,199200.47661773034
93,5.72236765935022e-05,0.0,2.5,195396.19460488294
94,6.28029144183426e-05,0.0,2.5,192071.51853758525
95,6.89261210434971e-05,0.0,2.5,189157.29668712054
96,7.56463327554629e-05,0.0,2.5,186596.12026497716
97,8.302175681319752e-05,0.0,2.5,184339.36280872146
98,9.111627561154906e-05,0.0,2.5,182346.29462013405
99,0.0001,0.0,2.5,180582.1059276518
