,c_V,Viral Clearance Time,Total Viral Load,Excess CTL
32,1.9630406500402725e-07,13.200000000000001,187524.6253838301,34361853.42271418
33,2.1544346900318867e-07,13.100000000000001,181253.43952754448,31818032.065825995
34,2.3644894126454072e-07,13.0,175019.03007011084,29449205.517241877
35,2.5950242113997374e-07,12.9,168823.32560119138,27243713.7145075
36,2.848035868435805e-07,12.9,162669.2528042277,24790626.523144152
37,3.125715849688235e-07,12.8,156556.69441297633,22915534.48032786
38,3.4304692863149193e-07,12.700000000000001,150488.47759125513,21169480.94075749
39,3.764935806792471e-07,12.600000000000001,144466.3560232412,19543557.928451605
40,4.1320124001153343e-07,12.5,138491.9823557447,18029387.331310883
41,4.534878508128582e-07,12.4,132566.89651196724,16619100.286210014
42,4.977023564332114e-07,12.4,126693.53457190059,15080192.025174806
43,5.462277217684337e-07,12.3,120871.11968085244,13876997.647814063
44,5.994842503189409e-07,12.3,115102.7243534597,12570227.085265713
45,6.579332246575682e-07,12.200000000000001,109387.2390236358,11541367.063105555
46,7.220809018385472e-07,12.200000000000001,103727.31546172616,10429750.87442846
47,7.924828983539186e-07,12.200000000000001,98122.37592097248,9411085.203745374
48,8.697490026177835e-07,12.200000000000001,92572.61937544607,8477014.525824849
49,9.545484566618346e-07,12.200000000000001,87077.96838788455,7619939.45324789
50,1.0476157527896663e-06,12.3,81639.0815200004,6733905.13274124
51,1.1497569953977357e-06,12.3,76253.33591319413,6021207.457970731
52,1.261856883066021e-06,12.5,70922.83958819056,5207926.659888206
53,1.3848863713938746e-06,12.600000000000001,65643.37090741642,4552336.862547896
54,1.519911082952933e-06,12.8,60415.39615340189,3897334.4158454905
55,1.6681005372000591e-06,13.100000000000001,55237.08146477391,3259532.016902278
56,1.8307382802953698e-06,13.4,50105.225644958526,2700030.4163987036
57,2.0092330025650458e-06,13.9,45019.2919845031,2128955.379577226
58,2.2051307399030456e-06,14.5,39975.30279309479,1609842.8636874664
59,2.4201282647943835e-06,15.200000000000001,34969.8535992572,1150187.1418573249
60,2.656087782946684e-06,16.2,30000.92592485124,707282.3838746733
61,2.9150530628251817e-06,17.6,25064.769408088552,294780.7142420994
62,3.1992671377973847e-06,19.0,20149.999326521982,15242.5639249061
63,3.5111917342151347e-06,19.0,15161.842225829947,11065.658644505718
64,3.853528593710536e-06,19.0,9688.285899995137,6794.354800292652
65,4.229242874389499e-06,19.0,3461.029894157793,2316.3624332960694
66,4.641588833612782e-06,19.0,543.4174654973332,356.35941513782603
67,5.094138014816386e-06,4.7,79.43239940724587,10603.505910520109
68,5.590810182512223e-06,2.1,36.463921832198395,6159.73445341067
69,6.1359072734131755e-06,1.3,23.278116843629213,4108.515710222064
70,6.7341506577508285e-06,0.9,16.784350392668006,2998.3478833493123
71,7.390722033525775e-06,0.7000000000000001,13.317475532068812,2307.4060705030806
72,8.111308307896873e-06,0.5,10.3739379154711,1844.7116072093836
73,8.902150854450392e-06,0.4,8.709611270691735,1509.7496915284544
74,9.770099572992246e-06,0.30000000000000004,7.212757346719872,1259.5755094069987
75,1.0722672220103253e-05,0.30000000000000004,6.837293741549095,1063.570010751544
76,1.1768119524349992e-05,0.2,5.557132038862904,910.6929013689282
77,1.2915496650148827e-05,0.2,5.3299222795162065,785.0576185643557
78,1.4174741629268077e-05,0.2,5.1021093018326225,681.784680416272
79,1.5556761439304724e-05,0.1,3.9888424378810687,597.0204605317325
80,1.7073526474706923e-05,0.1,3.8848388412074915,524.4743882167619
81,1.8738174228603867e-05,0.1,3.7790380370739776,462.75525887827337
82,2.0565123083486515e-05,0.1,3.672201990615357,409.82136186675655
83,2.2570197196339216e-05,0.1,3.565192498992671,364.10673216083086
84,2.477076355991714e-05,0.0,2.5,324.39003213139955
85,2.71858824273294e-05,0.0,2.5,289.70465047426404
86,2.9836472402833404e-05,0.0,2.5,259.27556035029124
87,3.274549162877732e-05,0.0,2.5,232.47409681464183
88,3.5938136638046256e-05,0.0,2.5,208.78498779771033
89,3.944206059437664e-05,0.0,2.5,187.78193144580584
90,4.328761281083062e-05,0.0,2.5,169.10924150369246
91,4.750810162102793e-05,0.0,2.5,152.4678698758071
92,5.214008287999695e-05,0.0,2.5,137.60463421703315
93,5.72236765935022e-05,0.0,2.5,124.3038245026953
94,6.28029144183426e-05,0.0,2.5,112.38058945258963
95,6.89261210434971e-05,0.0,2.5,101.67568609224398
96,7.56463327554629e-05,0.0,2.5,92.05126928028768
97,8.302175681319752e-05,0.0,2.5,83.38748727548519
98,9.111627561154906e-05,0.0,2.5,75.57971066118914
99,0.0001,0.0,2.5,68.5362602239882
