,c_V,Viral Clearance Time,Total Viral Load,Excess CTL
68,5.590810182512223e-06,1.9000000000000001,41.06716353571251,3519414.7399535696
69,6.1359072734131755e-06,1.5,30.086698603849577,2874717.8652658076
70,6.7341506577508285e-06,1.1,21.842410958938714,2337030.4126733486
71,7.390722033525775e-06,0.9,17.252774611548073,1890973.003668299
72,8.111308307896873e-06,0.7000000000000001,13.612234276803521,1539897.419230639
73,8.902150854450392e-06,0.5,10.5407974358877,1265693.8215735038
74,9.770099572992246e-06,0.4,8.791225890398064,1049008.3161961883
75,1.0722672220103253e-05,0.30000000000000004,7.2436708874651945,878758.3710806455
76,1.1768119524349992e-05,0.30000000000000004,6.826863620250989,742154.0539780795
77,1.2915496650148827e-05,0.2,5.5392507093987815,633648.2523465855
78,1.4174741629268077e-05,0.2,5.290759750500734,544391.6648923671
79,1.5556761439304724e-05,0.1,4.069455746692858,471588.11146492255
80,1.7073526474706923e-05,0.1,3.959181512405121,410508.6924516807
81,1.8738174228603867e-05,0.1,3.8470662819928867,359217.2322836715
82,2.0565123083486515e-05,0.1,3.733924502869358,315770.0506597996
83,2.2570197196339216e-05,0.1,3.620675162099798,278682.4102950695
84,2.477076355991714e-05,0.1,3.5083288520297007,246805.85715031216
85,2.71858824273294e-05,0.0,2.5,219241.30887068913
86,2.9836472402833404e-05,0.0,2.5,195276.6030654291
87,3.274549162877732e-05,0.0,2.5,174341.72437502138
88,3.5938136638046256e-05,0.0,2.5,155975.64193901196
89,3.944206059437664e-05,0.0,2.5,139802.00408405345
90,4.328761281083062e-05,0.0,2.5,125510.88330380146
91,4.750810162102793e-05,0.0,2.5,112845.00937692689
92,5.214008287999695e-05,0.0,2.5,101589.19577388957
93,5.72236765935022e-05,0.0,2.5,91562.23914767249
94,6.28029144183426e-05,0.0,2.5,82610.585505454
95,6.89261210434971e-05,0.0,2.5,74603.37320122772
96,7.56463327554629e-05,0.0,2.5,67428.47291157847
97,8.302175681319752e-05,0.0,2.5,60989.30694511102
98,9.111627561154906e-05,0.0,2.5,55202.33653511837
99,0.0001,0.0,2.5,49994.96061154482
