,c_V,Viral Clearance Time,Total Viral Load,Excess CTL
38,3.4304692863149193e-07,13.5,407560.24322226155,36737460.92723533
39,3.764935806792471e-07,13.100000000000001,340867.3440731747,35906857.50363404
40,4.1320124001153343e-07,12.8,282471.35543287406,34380266.1756461
41,4.534878508128582e-07,12.4,231890.91579896805,33317880.372123085
42,4.977023564332114e-07,12.0,188568.57348251875,32152446.227029335
43,5.462277217684337e-07,11.700000000000001,151886.22910037427,30498559.54952635
44,5.994842503189409e-07,11.3,121182.98449426497,29230246.326883476
45,6.579332246575682e-07,11.0,95784.2031979022,27578288.41339629
46,7.220809018385472e-07,10.600000000000001,75015.24244631972,26263886.359054655
47,7.924828983539186e-07,10.3,58228.52977319853,24650543.04259085
48,8.697490026177835e-07,9.9,44811.836483530795,23330655.415207017
49,9.545484566618346e-07,9.600000000000001,34208.00419907714,21779929.276154425
50,1.0476157527896663e-06,9.3,25915.66711275753,20277297.770270016
51,1.1497569953977357e-06,8.9,19495.898862545648,19007964.15136894
52,1.261856883066021e-06,8.6,14575.256287845124,17584165.70092468
53,1.3848863713938746e-06,8.3,10837.011393848716,16210037.55025263
54,1.519911082952933e-06,8.1,8021.523557095287,14751872.218895819
55,1.6681005372000591e-06,7.800000000000001,5915.273318592825,13488079.55652391
56,1.8307382802953698e-06,7.5,4350.258061831714,12268487.914245022
57,2.0092330025650458e-06,7.300000000000001,3194.5903778571305,10999495.860303855
58,2.2051307399030456e-06,7.1000000000000005,2344.082892143406,9794279.61158498
59,2.4201282647943835e-06,6.9,1719.7253151842144,8648547.580319196
60,2.656087782946684e-06,6.7,1261.6598168247745,7558455.731884091
61,2.9150530628251817e-06,6.6000000000000005,926.063793796025,6470280.462244595
62,3.1992671377973847e-06,6.5,678.6327791507136,5449363.560769585
63,3.5111917342151347e-06,6.4,494.91933331892875,4493026.971811049
64,3.853528593710536e-06,6.300000000000001,357.21318395641674,3601163.3514529443
65,4.229242874389499e-06,6.1000000000000005,252.20739205330406,2798638.9333302258
66,4.641588833612782e-06,5.6000000000000005,170.43085577646482,2110044.86507078
67,5.094138014816386e-06,4.7,108.17584689687929,1532586.9891277123
68,5.590810182512223e-06,3.3000000000000003,63.67941051026206,1083538.3809945588
69,6.1359072734131755e-06,2.1,37.90605855187516,750414.0307630188
70,6.7341506577508285e-06,1.3,23.979743669296386,530549.7796287864
71,7.390722033525775e-06,0.9,17.065507137516537,389520.69863243756
72,8.111308307896873e-06,0.7000000000000001,13.404219033244932,297456.4348951139
73,8.902150854450392e-06,0.5,10.369610225265593,235329.01155644303
74,9.770099572992246e-06,0.4,8.66144394277739,190672.94493261309
75,1.0722672220103253e-05,0.30000000000000004,7.152017836849591,157670.34488069176
76,1.1768119524349992e-05,0.30000000000000004,6.747595627060394,132127.04757624515
77,1.2915496650148827e-05,0.2,5.488934709385555,112399.87210282855
78,1.4174741629268077e-05,0.2,5.246453513506039,96358.96129471781
79,1.5556761439304724e-05,0.1,4.048572505460344,83446.87248564999
80,1.7073526474706923e-05,0.1,3.9402590306871357,72634.45135991363
81,1.8738174228603867e-05,0.1,3.8300909850146034,63584.21161780286
82,2.0565123083486515e-05,0.1,3.7188631015544686,55930.54367571969
83,2.2570197196339216e-05,0.1,3.607473482984492,49400.83738540356
84,2.477076355991714e-05,0.0,2.5,43787.908597518704
85,2.71858824273294e-05,0.0,2.5,38931.503614660855
86,2.9836472402833404e-05,0.0,2.5,34705.82032950528
87,3.274549162877732e-05,0.0,2.5,31010.810656938782
88,3.5938136638046256e-05,0.0,2.5,27765.673878285048
89,3.944206059437664e-05,0.0,2.5,24904.801055683045
90,4.328761281083062e-05,0.0,2.5,22374.179418815344
91,4.750810162102793e-05,0.0,2.5,20128.999746948608
92,5.214008287999695e-05,0.0,2.5,18131.781181596147
93,5.72236765935022e-05,0.0,2.5,16350.943995198233
94,6.28029144183426e-05,0.0,2.5,14759.704801037173
95,6.89261210434971e-05,0.0,2.5,13335.201162164443
96,7.56463327554629e-05,0.0,2.5,12057.819602258425
97,8.302175681319752e-05,0.0,2.5,10910.623092342648
98,9.111627561154906e-05,0.0,2.5,9878.959701969881
99,0.0001,0.0,2.5,8950.071259347362
