,Resample,RMSLE,p,k_V,c_V,r,k_T,d_T,T_0,V_0
162,163.0,1.3229043310571085,2.8496198146780714,1200000.0,1.6515225224665063e-06,99.9999997839642,28399972.002171934,0.012,616873.3333333334,25.0
163,164.0,1.2767804764770674,2.8543933977562403,1200000.0,1.972981450864685e-06,0.19743857811669585,10.0,0.012,436945.3333333333,25.0
164,165.0,1.223694239179633,2.5559820310063017,1200000.0,1.7771400804914367e-06,0.23435874408623647,10.0,0.012,337982.6666666667,25.0
165,166.0,1.4165487000689738,2.5262112866312023,1200000.0,1.8965941037784852e-06,99.99999999984466,24014033.746115636,0.012,418948.0,25.0
166,167.0,1.19303409289666,3.0835351504998485,1200000.0,1.7936730238038236e-06,0.18194631249073012,10.000000171363354,0.012,576390.6666666666,25.0
167,168.0,1.1936617908687557,2.8412495247035423,1200000.0,1.7219641191641962e-06,0.2038017591909309,10.0,0.012,477428.0,25.0
168,169.0,1.493428864529079,2.4724123815199306,1200000.0,1.5841242687716683e-06,99.99999999793363,23730386.353674546,0.012,477428.0,25.0
169,170.0,1.2900561635650662,2.925723607558851,1200000.0,1.8571591125510827e-06,0.19727239595857782,10.000000081956387,0.012,477428.0,25.0
170,171.0,1.2078623333015157,2.7816786395295523,1200000.0,1.932446022293068e-06,0.20347480636943516,10.000000089406967,0.012,418948.0,25.0
171,172.0,1.162544081342963,2.5134424379616647,1200000.0,1.7067961707460986e-06,0.23685248251812396,10.0,0.012,337982.6666666667,25.0
